	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_diff_max	GCKO2_diff_min	GCKO2_feed	GCKO2_pheno	GCKO2_relative_filter	GCKO2_sd	GCKO2_var	GCKO2_pvalue2	GCKO2_pvalue	GCKO2_zvalue	GCKO2_fdr	GCKO2_fdr2	g145480_RGR	g145480_diff_max	g145480_diff_min	g145480_feed	g145480_pheno	g145480_relative_filter	g145480_sd	g145480_var	g145480_pvalue2	g145480_pvalue	g145480_zvalue	g145480_fdr	g145480_fdr2	PbGEM-ID
615	PBANKA_0930800	PBANKA_0930800_pool3	conserved Plasmodium protein, unknown function		pool3	-0.486709365636761	1.407421223785815	-2.380839955059337	Mf1 and Mf2	No Power	Not applied	0.9470652947112879	0.8969326724465787	0.6073126713213706	0.3036563356606853	0.513913209949409	0.4837586265818825	0.6939922474660493	-9.313058267960788	-8.948817112715423	-9.677299423206152	Mf1 and Mf2	Reduced	Not applied	0.18212057762268236	0.03316790479361946	0.0	0.0	51.13677097629019	0.0	0.0	PbGEM-032387
616	PBANKA_0812800	PBANKA_0812800_pool6	GTP-binding protein, putative		pool6	-0.4844304468053513	-0.16149436253194488	-0.8073665310787577	Mf1 and Mf2	Not Reduced	Not applied	0.1614680421367032	0.02607192863146016	0.002698351573281688	0.0013491757866408438	3.000163006839579	0.003234396463559336	0.0052332936568770605	0.06589298351184837	0.24737702868933564	-0.11559106166563893	Mf1 and Mf2	Not Reduced	Not applied	0.09074202258874364	0.008234114663496063	0.4677423358732886	0.7661288320633557	-0.7261573153431369	0.9038435700879892	0.5684938526647085	PbGEM-284146
617	PBANKA_0616400	PBANKA_0616400_pool3	conserved protein, unknown function		pool3	-0.4810697894212651	-0.06820488008859754	-0.8939346987539327	Mf1 and Mf2	Not Reduced	Not applied	0.20643245466633375	0.04261435833956796	0.01978512284646361	0.009892561423231805	2.3303980481113795	0.021563366871931108	0.0341320696619241	-0.2659983667451236	0.4543793189523946	-0.9863760524426416	Mf1 and Mf2	Not Reduced	Not applied	0.3601888428487591	0.12973600251272804	0.4602125116739178	0.2301062558369589	0.7384969635409127	0.34364371380681163	0.5604345723216557	PbGEM-278858
618	PBANKA_0820400	PBANKA_0820400_pool4,pool7_2	major facilitator superfamily domain-containing protein, putative	MFS3	pool4,pool7_2	-0.4782290324064404	0.2516740693550968	-1.2081321341679776	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.3649515508807686	0.13318963449027826	0.19006377764182106	0.09503188882091053	1.3103904648501687	0.17929732498084172	0.2661319038953301	-2.0432648368976998	-1.0748686224845638	-3.011661051310835	Mf1 and Mf2	No Power	Not applied	0.4841981072065677	0.2344478070224228	2.4441687800580425e-05	1.2220843900290213e-05	4.219894308727659	3.681012643396593e-05	6.728208540248078e-05	PbGEM-026174
619	PBANKA_0604700	PBANKA_0604700_pool4	shewanella-like protein phosphatase 2, putative	SHLP2	pool4	-0.4752556219734934	1.56965645872223	-2.520167702669217	Mf1 and Mf2	No Power	Not applied	1.0224560403478615	1.0454163544438284	0.6420620414388399	0.32103102071941997	0.4648176578934397	0.5012096810981945	0.7185801879544007	-3.5274054134972324	-2.9383062962136366	-4.116504530780827	Mf1 and Mf2	Reduced	Not applied	0.29454955864179777	0.08675944249607788	0.0	0.0	11.97559225606213	0.0	0.0	PbGEM-232478
620	PBANKA_0503700	PBANKA_0503700_pool3	conserved Plasmodium protein, unknown function		pool3	-0.4720746249131845	1.1870658496779225	-2.131215099504291	no data	No Data	applied	0.8295702372955533	0.6881867786066006	0.5693159250716864	0.2846579625358432	0.5690592594693065	0.4599454013030636	0.6592260445488892	0.5390700496422205	0.8160724197010967	0.2620676795833443	Mf1 and Mf2	Not Reduced	Not applied	0.1385011850294381	0.019182578254558644	9.935190536780604e-05	0.999950324047316	-3.8921692224340347	1.0	0.0002581079708201128	PbGEM-273930
621	PBANKA_0505000	PBANKA_0505000_pool1	dihydrolipoamide acyltransferase, putative		pool1	-0.4691684050105541	-0.03956711361806908	-0.8987696964030392	no data	No Data	applied	0.21480064569624246	0.046139317391522716	0.028947269524562724	0.014473634762281362	2.184203885839442	0.03084909525271232	0.04853038877339442	-0.40606926620591605	0.012948484171595664	-0.8250870165834276	no data	No Data	applied	0.20950887518875586	0.043893968782857666	0.052599313215899716	0.026299656607949858	1.9381960112194303	0.05034221087206971	0.08558832200414461	PbGEM-085541
622	PBANKA_0937500	PBANKA_0937500_pool3	conserved Plasmodium protein, unknown function		pool3	-0.4664984791428531	0.5474349963674049	-1.4804319546531108	Mf1 and Mf2	Not Reduced	Not applied	0.506966737755129	0.2570152731900777	0.3574809440965159	0.17874047204825794	0.9201757125300348	0.3083520021937488	0.4515775906103566	-0.6165445445623715	-0.3861805071176901	-0.8469085820070529	Mf1 and Mf2	Not Reduced	Not applied	0.1151820187223407	0.013266897436953643	8.661089179184955e-08	4.3305445895924783e-08	5.352784674217441	1.5607482957288495e-07	2.8497040122542576e-07	PbGEM-333131
623	PBANKA_0417100	PBANKA_0417100_pool3	conserved protein, unknown function		pool3	-0.4570479406104734	-0.22685180129130664	-0.6872440799296402	Mf1	Not Reduced	Not applied	0.1150980696595834	0.013247565639362312	7.158853333577575e-05	3.5794266667887875e-05	3.970943578482668	9.573241770490782e-05	0.00016052796792887596	-0.8587041250272173	-0.18035098300193475	-1.5370572670524998	Mf1 and Mf2	Not Reduced	Not applied	0.3391765710126413	0.11504074632389327	0.011350075562751805	0.005675037781375902	2.5317318423954847	0.012138545649015007	0.021030526339898215	PbGEM-329163
624	PBANKA_0519300	PBANKA_0519300_pool1	conserved Plasmodium protein, unknown function		pool1	-0.455662571158369	0.4570383626275766	-1.3683635049443144	Mf1 and Mf2	Not Reduced	Not applied	0.4563504668929728	0.20825574863343424	0.3180405436310485	0.15902027181552425	0.9984926152496626	0.2789555049123452	0.409518184531113	0.4784952718560825	1.8741222562533053	-0.9171317125411408	Mf1 and Mf2	Not Reduced	Not applied	0.6978134921986116	0.4869436698944217	0.4928981849424008	0.7535509075287996	-0.6857065350635171	0.8933746285960467	0.5906007274041142	PbGEM-533899
625	PBANKA_0613000	PBANKA_0613000_pool3	conserved Plasmodium protein, unknown function		pool3	-0.4480591773154911	-0.07144703803872683	-0.8246713165922552	no data	No Data	applied	0.18830606963838206	0.035459175862655214	0.017339919126665215	0.008669959563332608	2.379419729676965	0.019098376533690342	0.03020580054282406	-0.10347113747443236	0.9658263702898208	-1.1727686452386854	Mf1 and Mf2	Not Reduced	Not applied	0.5346487538821265	0.2858492900277107	0.8465430872668598	0.4232715436334299	0.19353105515185495	0.5718522371732254	0.8930957951114841	PbGEM-278298
626	PBANKA_1013900	PBANKA_1013900_pool2,pool5_2	PhIL1 interacting protein PIP3, putative	PIP3	pool2,pool5_2	-0.4406708375208703	0.0005078860027934451	-0.881849561044534	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2205893617618319	0.04865966652249234	0.045749455094793	0.0228747275473965	1.9976975952115867	0.047459359977904035	0.07382567107673961	-0.014131303767650831	0.3678623109866372	-0.3961249185219388	Mf1 and Mf2	Not Reduced	Not applied	0.19099680737714397	0.03647978042826185	0.9410206336684049	0.4705103168342025	0.07398712031739375	0.6176067000971058	0.954802872403988	PbGEM-036306
627	PBANKA_1104900	PBANKA_1104900_pool4,pool7_2	UDP-N-acetylglucosamine transporter, putative		pool4,pool7_2	-0.4398202889682334	0.2867699090122668	-1.1664104869487335	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.3632950989902501	0.13198332895033565	0.22603265729018876	0.11301632864509435	1.2106419552333048	0.20612991373020428	0.3060123908053935	-0.3630279284106999	-0.0768739784086806	-0.6491818784127191	Mf1 and Mf2	Not Reduced	Not applied	0.14307697500100966	0.02047102077543953	0.01117140338724987	0.005585701693624935	2.537291051953944	0.011967989711254798	0.020730267892709202	PbGEM-342556
628	PBANKA_0313600	PBANKA_0313600_pool1,pool7	conserved Plasmodium protein, unknown function		pool1,pool7	-0.4321436919717828	-0.22184913933776385	-0.6424382446058017	Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.10514727631700947	0.011055949716885541	3.958484118560257e-05	1.9792420592801285e-05	4.109889548340832	5.4331282022876486e-05	9.172813848018108e-05	-3.863144051185177	-3.4000717293601084	-4.326216373010246	Mf1 and Mf2,no data	Reduced	Not applied,applied	0.2315361609125344	0.05360899381011502	0.0	0.0	16.684841089010398	0.0	0.0	PbGEM-533523
629	PBANKA_0819100	PBANKA_0819100_pool6	cytochrome b5, putative		pool6	-0.4318630761314531	-0.08384929541278419	-0.7798768568501221	Mf1 and Mf2	Not Reduced	Not applied	0.17400689035933448	0.03027839789252545	0.013069369212741487	0.006534684606370743	2.481873420297498	0.014626919486302976	0.02312130615681886	1.8815573442685256	2.0802915404345272	1.6828231481025244	Mf1 and Mf2	Not Reduced	Not applied	0.0993670980830007	0.009873820181436682	0.0	1.0	-18.93541605388207	1.0	0.0	PbGEM-284922
630	PBANKA_0715500	PBANKA_0715500_pool5	phosphoglucomutase-2	PGM2	pool5	-0.43181478619044295	-0.2519141290624017	-0.6117154433184844	Mf1 and Mf2	Not Reduced	Not applied	0.08995032856402066	0.00809106160877527	1.581976429410048e-06	7.90988214705024e-07	4.8005915385078985	2.3355656741526594e-06	4.057266037645072e-06	-0.6685495149090458	-0.262791869848989	-1.0743071599691023	Mf1 and Mf2	Not Reduced	Not applied	0.2028788225300284	0.04115981663117076	0.0009831160455759935	0.0004915580227879968	3.2953144471749525	0.0012408357376854898	0.0022049383252396837	PbGEM-342052
631	PBANKA_0209000	PBANKA_0209000_pool6	conserved Plasmodium protein, unknown function		pool6	-0.4311300799534645	0.15362754270795634	-1.0158877026148854	Mf1 and Mf2	Not Reduced	Not applied	0.2923788113307104	0.08548536931515917	0.1403308940339305	0.07016544701696525	1.4745599313139424	0.13650567495979687	0.20428121986990586	0.2010448192746698	0.4278873993148978	-0.02579776076555823	Mf1 and Mf2	Not Reduced	Not applied	0.11342129002011403	0.012864389029826815	0.07630343233085624	0.961848283834572	-1.7725492210414528	1.0	0.11864137171643108	PbGEM-328099
632	PBANKA_0501000	PBANKA_0501000_pool4,pool7,pool7_2	reticulocyte binding protein, putative	Pb235	pool4,pool7,pool7_2	-0.4293652728531493	-0.2274392545185887	-0.6312912911877099	no data,Mf1 and Mf2,Mf1 and Mf2	Not Reduced	applied,Not applied,Not applied	0.1009630091672803	0.010193529220112324	2.1120952644171357e-05	1.0560476322085677e-05	4.2526988487611	2.937646976900893e-05	5.015222405431562e-05	0.1273169857751332	1.5842438150297442	-1.3296098434794776	Mf1 and Mf2,Mf1 and Mf2	No Power	Not applied,Not applied	0.7284634146273055	0.5306589464504735	0.8612566569153006	0.5693716715423498	-0.17477471513139858	0.7214455002106775	0.9000593073318244	PbGEM-329227
633	PBANKA_1009700	PBANKA_1009700_pool5	ribonuclease H2 subunit B, putative		pool5	-0.4284202887773696	-0.2360753133104969	-0.6207652642442422	Mf1 and Mf2	Not Reduced	Not applied	0.0961724877334363	0.009249147396837954	8.400770190153395e-06	4.2003850950766974e-06	4.454707358354218	1.2032754549887144e-05	2.0654649542325964e-05	-3.4683937429824208	-2.7814243295247616	-4.15536315644008	no data	No Data	applied	0.34348470672882964	0.1179817437565901	0.0	0.0	10.097665703994817	0.0	0.0	PbGEM-293896
634	PBANKA_0819500	PBANKA_0819500_pool1	ATP-dependent DNA helicase Q1, putative	RECQ1	pool1	-0.4267430125394635	-0.21227598387188093	-0.6412100412070459	Mf1 and Mf2	Not Reduced	Not applied	0.10723351433379127	0.011499026596375422	6.904074504499036e-05	3.452037252249518e-05	3.9795675371705017	9.272246296902469e-05	0.00015537277578593327	-0.014703604633873275	0.3260320000416857	-0.35543920930943224	Mf1 and Mf2	Not Reduced	Not applied	0.17036780233777948	0.029025188073404692	0.931223910444844	0.4656119552224221	0.08630506722579652	0.6124663588210552	0.9478748167915704	PbGEM-265460
635	PBANKA_0415400	PBANKA_0415400_pool3	conserved Plasmodium protein, unknown function, pseudogene		pool3	-0.4264118877159223	-0.2329575887798972	-0.6198661866519474	Mf2	Not Reduced	Not applied	0.09672714946801254	0.00935614144420724	1.041374706778342e-05	5.2068735338917085e-06	4.408399193619737	1.4810527787801794e-05	2.5403847827463848e-05	-0.5358709468654724	-0.33814773330810904	-0.7335941604228359	Mf1 and Mf2	Not Reduced	Not applied	0.09886160677868172	0.009773617294862692	5.946080383623098e-08	2.973040191811549e-08	5.420415106797822	1.0904062115261769e-07	1.9878719137742642e-07	PbGEM-272986
636	PBANKA_1342500	PBANKA_1342500_pool1,pool7	conserved Plasmodium protein, unknown function		pool1,pool7	-0.4263996642440721	0.02101343684822016	-0.8738127653363643	no data,no data	No Power	applied,applied	0.22370655054614613	0.05004462075725543	0.056641518983739036	0.028320759491869518	1.9060669578207747	0.058370674266245925	0.09023629746261487	-0.4174040368048439	0.967237871112432	-1.8020459447221202	no data,no data	No Power	applied,applied	0.692320953958638	0.4793083032901986	0.5465716281169244	0.2732858140584622	0.6029053929657331	0.4006883649792708	0.6470318758963177	PbGEM-253484
637	PBANKA_0831800	PBANKA_0831800_pool2,pool5_2	elongation factor Tu, putative		pool2,pool5_2	-0.4203851004775469	1.3234492004470173	-2.1642194014021108	Mf2,Mf1 and Mf2	No Power	Not applied,Not applied	0.8719171504622821	0.760239517270266	0.6297073389808179	0.3148536694904089	0.4821388135956067	0.4965331671952805	0.7124171529323591	-3.53875002136805	-0.6474883920046306	-6.430011650731468	Mf1 and Mf2	No Power	Not applied	1.4456308146817096	2.0898484523573035	0.01436941920301771	0.007184709601508855	2.4478933247885912	0.015236960668506022	0.026312284502442117	PbGEM-286250
638	PBANKA_0805500	PBANKA_0805500_pool3	conserved Plasmodium protein, unknown function		pool3	-0.4193713343867053	-0.053575266474788434	-0.7851674022986221	Mf2	Not Reduced	Not applied	0.1828980339559584	0.033451690824954916	0.021852367352295232	0.010926183676147616	2.292924233880443	0.023733571150449342	0.03749121816348455	-9.329328880192405	-8.947426756807566	-9.711231003577241	Mf1 and Mf2	Reduced	Not applied	0.1909510616924183	0.036462307961461736	0.0	0.0	48.857172081189965	0.0	0.0	PbGEM-283466
639	PBANKA_0622700	PBANKA_0622700_pool5	mago nashi protein homologue, putative		pool5	-0.417326655129552	-0.2135095863613952	-0.6211437238977089	no data	No Data	applied	0.10190853438407843	0.010385349380310892	4.219680481898358e-05	2.109840240949179e-05	4.095109969462505	5.7789264494419386e-05	9.741924070038907e-05	-0.8263406296151989	-0.3419467980599866	-1.3107344611704113	no data	No Data	applied	0.24219691577760616	0.05865934601218485	0.0006452255053779332	0.0003226127526889666	3.4118544695836435	0.0008433922486439022	0.001503918140572491	PbGEM-235866
640	PBANKA_1107000	PBANKA_1107000_pool4,pool7_2	conserved Plasmodium protein, unknown function		pool4,pool7_2	-0.4167127908291539	0.3346007141155733	-1.1680262957738812	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.3756567524723636	0.14111799567808267	0.26730451000152106	0.1336522550007605	1.1092913626244765	0.2408826356362913	0.3532945322665605	0.4379918773425253	0.7971875730161504	0.07879618166890018	Mf1 and Mf2	Not Reduced	Not applied	0.17959784783681254	0.032255386947614866	0.014738699450699722	0.99263065027465	-2.438736781191813	1.0	0.026909455658891003	PbGEM-298629
641	PBANKA_1361800	PBANKA_1361800_pool7	conserved Plasmodium protein, unknown function		pool7	-0.4164539865501433	-0.32624151965585263	-0.506666453444434	Mf1 and Mf2	Not Reduced	Not applied	0.04510623344714534	0.0020345722957883726	0.0	0.0	9.232736912917737	0.0	0.0	-0.4071071800716624	0.13109144002613782	-0.9453058001694624	Mf1 and Mf2	Not Reduced	Not applied	0.2690993100489001	0.07241443866879407	0.13031749217044686	0.06515874608522343	1.5128510734482514	0.11300828423960167	0.1894008306952765	PbGEM-339211
642	PBANKA_0835500	PBANKA_0835500_pool3	UBX domain-containing protein, putative		pool3	-0.4119967967893775	-0.2509739203804825	-0.5730196731982725	no data	No Data	applied	0.08051143820444749	0.006482091681748568	3.100299339475754e-07	1.550149669737877e-07	5.1172455240852806	4.804310018616894e-07	8.345417834062967e-07	-1.124413768445374	-0.6227870333786361	-1.6260405035121115	Mf1 and Mf2	No Power	Not applied	0.2508133675333689	0.0629073453334288	7.357693873499825e-06	3.6788469367499124e-06	4.483069540923807	1.164345718306381e-05	2.123852838021825e-05	PbGEM-286738
643	PBANKA_0828200	PBANKA_0828200_pool3	conserved Plasmodium protein, unknown function		pool3	-0.4112013812494672	0.8533439241508249	-1.6757466866497597	no data	No Data	applied	0.6322726527001461	0.3997687073524796	0.5154632439052529	0.25773162195262644	0.650354525841684	0.4235615734458295	0.6114089189341508	-9.025319553909492	-8.729013713937267	-9.321625393881718	Mf1 and Mf2	Reduced	Not applied	0.14815291998611285	0.02194928770041156	0.0	0.0	60.91894479538765	0.0	0.0	PbGEM-285842
644	PBANKA_0503000	PBANKA_0503000_pool1,pool5_2	conserved protein, unknown function		pool1,pool5_2	-0.4040406988725813	0.06730234302754695	-0.8753837407727094	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2356715209500641	0.055541065786916505	0.0864510495806079	0.04322552479030395	1.7144230972150112	0.08665919817510374	0.13232519721345498	-0.5412414220091946	-0.362832609006888	-0.7196502350115012	Mf1 and Mf2	Not Reduced	Not applied	0.08920440650115331	0.007957426139223005	1.2997387610624855e-09	6.498693805312428e-10	6.067429213849397	2.5167301786411787e-09	4.644052249412377e-09	PbGEM-533723
645	PBANKA_1101400	PBANKA_1101400_pool6	rhoptry-associated protein 2/3	RAP2/3	pool6	-0.4015686012491073	-0.10481952624489056	-0.698317676253324	Mf1 and Mf2	Not Reduced	Not applied	0.14837453750210836	0.022015003378964563	0.006800636114666636	0.003400318057333318	2.7064522525868098	0.007894046939794265	0.012659236511389362	-0.3187165060560037	-0.13630828676127585	-0.5011247253507315	Mf1 and Mf2	Not Reduced	Not applied	0.0912041096473639	0.008318189616568378	0.0004748775573382158	0.0002374387786691079	3.494541060576162	0.0006313137675914234	0.001127947264763343	PbGEM-334659
646	PBANKA_0109400	PBANKA_0109400_pool4,pool7_2	succinate dehydrogenase subunit 3, putative	SDH3	pool4,pool7_2	-0.3989820774943122	0.3268899872690797	-1.124854142257704	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.362936032381696	0.13172256360096746	0.2716294266799775	0.13581471333998876	1.0993179014937458	0.2437249668989165	0.3574975278433002	-0.058433773888263575	0.7180243883393308	-0.8348919361158579	Mf1 and Mf2	Not Reduced	Not applied	0.3882290811137972	0.15072181942246332	0.8803593866334001	0.4401796933167	0.15051364447151125	0.5876917318692987	0.912558732445428	PbGEM-267115
647	PBANKA_1337300	PBANKA_1337300_pool5	conserved protein, unknown function		pool5	-0.3973041883486919	-0.2500308418523145	-0.5445775348450692	Mf1 and Mf2	Not Reduced	Not applied	0.07363667324818866	0.005422359647060503	6.83458234451706e-08	3.41729117225853e-08	5.395466291770111	1.0944094036284368e-07	1.9097076841838496e-07	-0.40140722054310624	-0.015311668885896969	-0.7875027722003155	Mf1 and Mf2	Not Reduced	Not applied	0.19304777582860466	0.03726744375237119	0.03758836709323998	0.01879418354661999	2.0793154379540293	0.03696584681803648	0.0634271904807446	PbGEM-338443
648	PBANKA_1431400	PBANKA_1431400_pool3	conserved Plasmodium protein, unknown function		pool3	-0.3958967707475447	1.2708314377133094	-2.0626249792083993	no data	No Data	applied	0.8333641042304271	0.6944957302197822	0.6347452177361064	0.3173726088680532	0.4750585833225165	0.4992423028667486	0.7155205568162426	-0.2622746343643493	-0.08102689809518601	-0.44352237063351263	Mf1 and Mf2	Not Reduced	Not applied	0.09062386813458166	0.008212685475674044	0.003802457372606982	0.001901228686303491	2.8941010769354536	0.004414957489423563	0.007735178374618119	PbGEM-255828
649	PBANKA_1141300	PBANKA_1141300_pool3	aminomethyltransferase, mitochondrial	GCVT	pool3	-0.3945314481975181	-0.20040421447985488	-0.5886586819151813	Mf1	Not Reduced	Not applied	0.09706361685883162	0.009421345717718065	4.81007313208881e-05	2.4050365660444047e-05	4.064668729286287	6.558713255435506e-05	0.00011043715702167141	-0.5609394775759858	-0.18348791514054455	-0.9383910400114269	Mf1 and Mf2	Not Reduced	Not applied	0.18872578121772066	0.03561742049623895	0.00295629560224886	0.0014781478011244298	2.972246155011893	0.0034844051190967185	0.006113599694866216	PbGEM-100931
650	PBANKA_1203700	PBANKA_1203700_pool1,pool5_2	regulator of nonsense transcripts 1, putative	UPF1	pool1,pool5_2	-0.3915305533821434	0.7601895935363145	-1.5432507003006013	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.5758600734592291	0.3316148242044685	0.4965641645083003	0.24828208225415016	0.6799057122161533	0.4107341996495809	0.5935010923166192	0.025728547461985458	0.3320544215046481	-0.2805973265806773	Mf1 and Mf2	Not Reduced	Not applied	0.15316293702133135	0.023458885277000317	0.8665977943089833	0.5667011028455083	-0.16798154933789355	0.7188975333146987	0.9037757266677092	PbGEM-536075
651	PBANKA_1207400	PBANKA_1207400_pool3	conserved Plasmodium protein, unknown function		pool3	-0.3898728549713592	-0.22875917748536095	-0.5509865324573573	no data	No Data	applied	0.08055683874299907	0.006489404268265558	1.3001965757375444e-06	6.500982878687722e-07	4.839723865222326	1.928676393225882e-06	3.355259345240068e-06	-0.2894061887140892	0.1183271437857008	-0.6971395212138791	Mf1 and Mf2	Not Reduced	Not applied	0.203866666249895	0.04156161760784608	0.15572835297982635	0.07786417648991317	1.4195856244558482	0.1326456667799477	0.22244359240073708	PbGEM-336259
652	PBANKA_1114700	PBANKA_1114700_pool3	rhomboid protease ROM9	ROM9	pool3	-0.3884743569882647	-0.21111158448945166	-0.5658371294870777	no data	No Data	applied	0.0886813862494065	0.007864388267116423	1.1837332049680072e-05	5.918666024840036e-06	4.380562521832078	1.676284323134967e-05	2.876425628414477e-05	0.004713722386125979	0.29996746680654857	-0.2905400220342966	Mf1 and Mf2	Not Reduced	Not applied	0.14762687221021129	0.021793693398570055	0.9745278939738692	0.5127360530130654	-0.03192997531922196	0.6618859814775284	0.980059296585715	PbGEM-244426
653	PBANKA_1208500	PBANKA_1208500_pool6	PI31 domain-containing protein, putative		pool6	-0.388337884544672	-0.2430009837482523	-0.5336747853410916	Mf1 and Mf2	Not Reduced	Not applied	0.07266845039820981	0.005280703683277079	9.093355224365497e-08	4.5466776121827486e-08	5.343968151469468	1.44867355551435e-07	2.518315005594791e-07	-1.4047449485708134	-1.1123356066247134	-1.6971542905169137	Mf2	No Power	Not applied	0.14620467097304998	0.02137580581433781	0.0	0.0	9.608071610993543	0.0	0.0	PbGEM-304722
654	PBANKA_0916700	PBANKA_0916700_pool3	conserved Plasmodium protein, unknown function		pool3	-0.38648982421415	-0.11246515305026096	-0.660514495378039	no data	No Data	applied	0.1370123355819445	0.018772380101619374	0.004789814321368269	0.0023949071606841343	2.8208396169044034	0.005622629781380609	0.009064360738468131	-0.5401470136500124	-0.07488459136072995	-1.0054094359392949	Mf1 and Mf2	Not Reduced	Not applied	0.2326312111446412	0.05411728039862265	0.020238180871273714	0.010119090435636855	2.3219025985045896	0.020857034335932497	0.035950158898117264	PbGEM-093488
655	PBANKA_0931900	PBANKA_0931900_pool3	serine esterase, putative		pool3	-0.3864294531007463	-0.1367943512757073	-0.6360645549257853	Mf1 and Mf2	Not Reduced	Not applied	0.12481755091251948	0.015579421015799394	0.001961804905446396	0.000980902452723198	3.0959544573309397	0.00239286555361577	0.0038831922771831204	-1.8735362565581388	-1.2942945743705434	-2.4527779387457342	Mf1 and Mf2	No Power	Not applied	0.2896208410937977	0.08388023159587883	9.870082529062073e-11	4.9350412645310364e-11	6.468927614057195	2.051332152290068e-10	3.83426570521508e-10	PbGEM-290936
656	PBANKA_1201600	PBANKA_1201600_pool5	ribosome-binding factor A, putative		pool5	-0.3847694648348934	-0.15895627646181565	-0.6105826532079711	no data	No Data	applied	0.11290659418653888	0.012747899010803771	0.0006547533062004617	0.00032737665310023084	3.4078564463577363	0.0008327768629779803	0.00136982726875105	-1.6826360925092911	-1.0424876687114164	-2.322784516307166	no data	No Data	applied	0.3200742118989374	0.10244750112272592	1.4640949208555298e-07	7.320474604277649e-08	5.257018622420537	2.578709556930573e-07	4.7054803255331077e-07	PbGEM-336099
657	PBANKA_0902400	PBANKA_0902400_pool3	kinesin-like protein, putative		pool3	-0.3826340815616643	-0.07705972473876299	-0.6882084383845656	no data	No Data	applied	0.15278717841145065	0.023343921886932448	0.012267318107644032	0.006133659053822016	2.5043598915822884	0.013753932061442905	0.02173316356942893	-0.5716229064168615	-0.2008225272921083	-0.9424232855416148	Mf1 and Mf2	Not Reduced	Not applied	0.1854001895623766	0.03437323028976518	0.0020479845376570878	0.0010239922688285439	3.0831840450979846	0.002503761488684695	0.004388035598725754	PbGEM-287242
658	PBANKA_0109200	PBANKA_0109200_pool1	transcription elongation factor SPT5, putative	SPT5	pool1	-0.3826082696592639	0.3961021877258944	-1.161318727044422	no data	No Data	applied	0.3893552286925791	0.1515974941102506	0.32576916327222305	0.16288458163611153	0.9826714564590004	0.2849339530301167	0.41774710978132096	0.13088028868691595	1.5828244370942641	-1.3210638597204318	Mf1 and Mf2	Not Reduced	Not applied	0.7259720742036739	0.5270354525235846	0.8569305467690942	0.571534726615453	-0.1802828143637341	0.7228233307195435	0.8984655831956772	PbGEM-265388
659	PBANKA_1234300	PBANKA_1234300_pool1	CCR4 domain-containing protein 1, putative	CCR4-1	pool1	-0.3818996726995907	-0.06942583871491265	-0.6943735066842687	Mf1 and Mf2	Not Reduced	Not applied	0.15623691699233902	0.02440997423127103	0.014510835195594929	0.007255417597797464	2.444362574808852	0.016182172463658988	0.025598916891663936	-0.019039713719220024	0.2254187755982473	-0.2634982030366873	Mf1 and Mf2	Not Reduced	Not applied	0.12222924465873365	0.014939988249844568	0.8762139039230918	0.4381069519615459	0.15577052588665882	0.5855513066409944	0.9105322818267464	PbGEM-337083
660	PBANKA_1429300	PBANKA_1429300_pool3	integral membrane protein GPR180, putative		pool3	-0.3771759084031753	0.6486474860125733	-1.4029993028189243	no data	No Data	applied	0.5129116972078743	0.2630784091326621	0.4621188956092017	0.2310594478046009	0.735362266948481	0.3847910004105953	0.55659257532873	-0.17822953281605544	0.3539919383286524	-0.7104510039607633	Mf1 and Mf2	Not Reduced	Not applied	0.26611073557235393	0.07081492358685927	0.5030126973300415	0.25150634866502075	0.6697570183807782	0.3711578896867229	0.6002457737517337	PbGEM-340051
661	PBANKA_1430900	PBANKA_1430900_pool3	SUN domain-containing protein, putative		pool3	-0.372285283227923	0.00432572754542726	-0.7488962940012732	Mf2	Not Reduced	Not applied	0.18830550538667512	0.03545896335893114	0.04803844937591517	0.024019224687957585	1.9770281408578865	0.04958679609133723	0.07722010716926389	-7.33295891319205	-6.116020582407643	-8.549897243976456	Mf1 and Mf2	Reduced	Not applied	0.6084691653922036	0.3702347252330848	0.0	0.0	12.051488111916752	0.0	0.0	PbGEM-322203
662	PBANKA_0209700	PBANKA_0209700_pool3	zinc-carboxypeptidase, putative		pool3	-0.3674908012817543	0.05339013508071555	-0.7883717376442241	no data	No Data	applied	0.2104404681812349	0.04428519064833734	0.08075998163944664	0.04037999081972332	1.7462934028699506	0.08174166699162792	0.12452989761440597	0.03742013118600492	0.32583345847575274	-0.2509931961037429	Mf1 and Mf2	Not Reduced	Not applied	0.14420666364487392	0.0207955618395858	0.7952574960882779	0.6023712519558609	-0.2594896119235963	0.7499389564472798	0.8556394284918745	PbGEM-082477
