	pbanka_id	old_pbanka_id	gene_description	gene_shortname	pool	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	GCKO2_pvalue	GCKO2_fdr	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	g145480_pvalue	g145480_fdr	Male gametcytes	difference.x	differencesd.x	p.x	diffmax.x	diffmin.x	phenotype.x	Condition.y	Female gametocytes	differencesd.y	p.y	diffmax.y	diffmin.y	power.y	minmax	B2toMG_RGR	B2toMG_SD	B2toMG_pheno	MGtoSG_RGR	MGtoSG_SD	MGtoSG_pheno	SGtoB2_RGR	SGtoB2_SD	SGtoB2_pheno	blood_RGR	blood_SD	blood_pheno
2742	PBANKA_0517800	PBANKA_051780	Sec1 family protein, putative	NaN																																					-0.876777903	1.040264099	nopower	0.19428931600000002	1.023201887	nopower	2.5206843219999997	1.108764831	notreduced	0.508362938	0.135187474	Slow
2743	PBANKA_1204100	PBANKA_120410	conserved protein, unknown function	NaN																																							NaN			NaN			NaN	0.091625552	0.022714429	Essential
2746	PBANKA_0417500	PBANKA_041750	60S ribosomal protein L32, putative	RPL32																																							NaN			NaN			NaN	0.199767264	0.119403585	Essential
2749	PBANKA_1112500	PBANKA_111250	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.029894024	0.017367495	Essential
2752	PBANKA_0104900	PBANKA_010490	RNA-binding protein, putative	NaN																																					-4.026450696	0.8097559240000001	reduced	1.106787419	0.982661027	notreduced	0.508901334	1.2037374109999999	nopower	0.360714069	0.053200329	Slow
2753	PBANKA_0909600	PBANKA_090960	AP2 domain transcription factor, putative	ApiAP2																																							NaN			NaN			NaN	0.243706477	0.213768243	Essential
2754	PBANKA_1406800	PBANKA_140680	40S ribosomal protein S27, putative	RPS27																																							NaN			NaN			NaN	0.028802321	0.029576591	Essential
2758	PBANKA_1103100	PBANKA_110310	actin-depolymerizing factor 1	ADF1																																							NaN			NaN			NaN	0.091295406	0.052595199	Essential
2762	PBANKA_1338900	PBANKA_133890	glideosome associated protein with multiple membrane spans 1, putative	GAPM1																						GFPsort	0.14994122	0.08479792800000001	0.961487765	0.319537075	-0.019654636	notreduced	RFPsort	-0.25310563199999997	0.08087919	0.000875734	-0.091347253	-0.41486401100000003	notreduced	-0.091347253			NaN			NaN			NaN	0.108486776	0.081933532	Essential
2764	PBANKA_1356900	PBANKA_135690	U4/U6 small nuclear ribonucleoprotein PRP4, putative	PRPF4																																							NaN			NaN			NaN	0.205922948	0.068649952	Essential
2768	PBANKA_0106700	PBANKA_010670	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.132901606	0.055276906	Essential
2775	PBANKA_0908600	PBANKA_090860	conserved Plasmodium protein, unknown function	NaN																						GFPsort	-0.17748465800000002	0.164757218	0.14068437	0.152029777	-0.506999094	notreduced	RFPsort	-0.24278373399999997	0.16945212699999998	0.075963637	0.096120521	-0.581687988	notreduced	0.096120521	-0.450998936	0.073943	notreduced	-0.06481833	0.054754955999999994	notreduced	-1.257205766	0.13934174400000002	nopower	0.991736237	0.039669924	Dispensable
2781	PBANKA_1216500	PBANKA_121650	peptidyl-prolyl cis-trans isomerase, putative	CYP19A																																					-2.085113335	0.9245783240000001	nopower	1.336826941	0.983558053	notreduced	1.33503594	1.34925088	nopower	0.328481933	0.091171763	Slow
2782	PBANKA_0807500	PBANKA_080750	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.338026996	0.301315775	Essential
2785	PBANKA_0620300	PBANKA_062030	conserved protein, unknown function	NaN																																					-0.331456227	0.079746702	notreduced	-1.769715399	0.09415387300000001	reduced	-1.602006887	0.23906610600000003	reduced	1.067413889	0.074130513	Dispensable
2786	PBANKA_1358600	PBANKA_135860	isocitrate dehydrogenase [NADP], mitochondrial, putative	IDH																																					-7.005142062999999	0.829833719	reduced	-1.044568317	1.045157747	nopower	4.643070948	1.252317271	notreduced	0.305396821	0.027742255	Slow
2791	PBANKA_1012800	PBANKA_101280	voltage-dependent anion-selective channel protein, putative	NaN																																							NaN			NaN			NaN	0.060987414	0.052333506	Essential
2798	PBANKA_1440400	PBANKA_144040	small subunit rRNA processing factor, putative	NaN																																					-2.999020805	3.060378079	nopower	1.5382439730000002	3.597997068	nopower	2.522870765	3.887478373	nopower	0.376356641	0.145250063	Slow
2800	PBANKA_0107900	PBANKA_010790	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.131612448	0.115688144	Essential
2807	PBANKA_1140300	PBANKA_114030	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.256350655	0.143763481	Essential
2812	PBANKA_0522000	PBANKA_052200	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.091340693	0.04905616	Essential
2814	PBANKA_1426900	PBANKA_142690	ATP-dependent RNA helicase DBP1, putative	DBP1																						GFPsort	-2.068310026	0.115865483	1.4199999999999997e-71	-1.836579059	-2.300040992	reduced	RFPsort	-2.0030900959999998	0.12013611800000001	1.0199999999999998e-62	-1.762817859	-2.243362332	reduced	-1.836579059	-5.558764993	0.27799007600000003	reduced	-2.643482246	0.56965617	reduced	-3.040448043	1.548803507	nopower	0.717237492	0.08016074	Slow
2817	PBANKA_1423700	PBANKA_142370	GDP-mannose 4,6-dehydratase, putative	GMD																						GFPsort	0.44123114	0.284879174	0.9392894340000001	1.010989487	-0.128527208	notreduced	RFPsort	0.13386295199999998	0.318948805	0.662647846	0.7717605609999999	-0.504034658	notreduced	0.7717605609999999	-0.37958680100000003	0.080278472	notreduced	-0.21511793199999998	0.077860585	notreduced	-0.273964066	0.16837965800000002	notreduced	1.009368656	0.058910785	Dispensable
2819	PBANKA_0416200	PBANKA_041620	mitochondrial carrier protein, putative	NaN																																							NaN			NaN			NaN	0.073067715	0.22357876	Essential
2821	PBANKA_1345600	PBANKA_134560	elongation factor Tu, putative	NaN																																							NaN			NaN			NaN	0.145525706	0.096171337	Essential
2824	PBANKA_1443100	PBANKA_144310	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.12440222	0.166962982	Essential
2830	PBANKA_1420800	PBANKA_142080	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.164510934	0.051132686	Essential
2832	PBANKA_0502800	PBANKA_050280	tRNA wybutosine-synthesizing protein, putative	NaN																																							NaN			NaN			NaN	0.039890799	0.02946849	Essential
2834	PBANKA_1210300	PBANKA_121030	heme oxygenase, putative	HO																																							NaN			NaN			NaN	0.112599339	0.082557468	Essential
2835	PBANKA_0718100	PBANKA_071810	glutamyl-tRNA(Gln) amidotransferase subunit A	GATA																																					-4.23922456	0.133538704	reduced	-0.560514385	0.159385423	notreduced	3.6138738939999997	0.733717773	notreduced	0.251919016	0.070122976	Slow
2837	PBANKA_0720400	PBANKA_072040	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.083388694	0.036534421	Essential
2838	PBANKA_1443700	PBANKA_144370	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.1		Essential
2839	PBANKA_0917500	PBANKA_091760	structural maintenance of chromosomes protein 1, putative	SMC1																																							NaN			NaN			NaN	0.032754624	0.038895966	Essential
2840	PBANKA_0209200	PBANKA_020920	parasite-infected erythrocyte surface protein	PIESP15																						GFPsort	0.333518411	0.327688032	0.8456117040000001	0.9888944740000001	-0.321857653	notreduced	RFPsort	-0.133467276	0.399771063	0.369242877	0.666074849	-0.933009401	notreduced	0.666074849	-0.323384535	0.40038535299999994	nopower	-1.853902505	0.11383863699999999	reduced	-0.165280103	0.19126371399999997	notreduced	0.97438004	0.052665031	Dispensable
2841	PBANKA_0804500	PBANKA_080450	rhoptry-associated membrane antigen, putative	RAMA																																							NaN			NaN			NaN	0.165779221	0.186119637	Essential
2843	PBANKA_0820000	PBANKA_082000	DnaJ protein, putative	NaN																																							NaN			NaN			NaN	0.161418127	0.04956864	Essential
2845	PBANKA_0602000	PBANKA_060200	origin recognition complex subunit 1, putative	ORC1																																							NaN			NaN			NaN	0.315140264	0.25941371	Essential
2848	PBANKA_1405800	PBANKA_140580	ATP-dependent RNA helicase DBP6, putative	DBP6																																							NaN			NaN			NaN	0.054112732	0.017477465	Essential
2850	PBANKA_0715500	PBANKA_071550	phosphoglucomutase-2	PGM2																																					-2.11619739	0.261203438	reduced	0.833915338	0.25352315	notreduced	0.084762375	0.6667895739999999	nopower	0.837950151	0.062688777	Slow
2852	PBANKA_0211300	PBANKA_021130	cysteine desulfurase, putative	NFS																																							NaN			NaN			NaN	0.009938302	0.045918566	Essential
2858	PBANKA_1143000	PBANKA_114300	U1 small nuclear ribonucleoprotein 70 kDa homolog, putative	SNP1																																							NaN			NaN			NaN	0.084610143	0.045470358	Essential
2859	PBANKA_1243900	PBANKA_124390	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.1		Essential
2860	PBANKA_0943200	PBANKA_094320	casein kinase II beta chain, putative	NaN																																							NaN			NaN			NaN	0.233726702	0.090543102	Essential
2861	PBANKA_1443400	PBANKA_144340	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.067088301	0.025170775	Essential
2863	PBANKA_0835300	PBANKA_083530	V-type proton ATPase subunit E, putative	NaN																																							NaN			NaN			NaN	0.336533695	0.188911557	Essential
2864	PBANKA_0812100	PBANKA_081210	phosphatidylinositol N-acetylglucosaminyltransferase, putative	NaN																																							NaN			NaN			NaN	0.249278799	0.22000425	Essential
2865	PBANKA_0407100	PBANKA_040710	splicing factor 3B subunit 1, putative	SF3B1																																							NaN			NaN			NaN	0.270869019	0.236062739	Essential
2866	PBANKA_1355200	PBANKA_135520	aconitate hydratase, putative	IRP																																							NaN			NaN			NaN	0.152508995	0.123655618	Essential
2867	PBANKA_1039500	PBANKA_103950	zinc finger protein, putative	NaN																																							NaN			NaN			NaN	0.067045685	0.084213343	Essential
2869	PBANKA_1233900	PBANKA_123390	50S ribosomal protein L14, mitochondrial, putative	NaN																																							NaN			NaN			NaN	0.075378519	0.015399048	Essential
2870	PBANKA_1013100	PBANKA_101310	60S ribosomal protein L14, putative	NaN																																							NaN			NaN			NaN	0.075183438	0.04613215	Essential
2874	PBANKA_0937200	PBANKA_0937200.2	RNA-binding protein, putative	NaN																																							NaN			NaN			NaN	0.095898435	0.037126368	Essential
2877	PBANKA_1119100	PBANKA_111910	splicing factor 3A subunit 2, putative	SF3A2																																							NaN			NaN			NaN	0.1	0.672861647	Essential
2879	PBANKA_1437300	PBANKA_143730	endoplasmin, putative	GRP94																																							NaN			NaN			NaN	0.07255484	0.036350402	Essential
2882	PBANKA_1132700	PBANKA_113270	phosphatase 2A regulatory subunit-related protein, putative	NaN																																							NaN			NaN			NaN	0.206958468	0.220717647	Essential
2885	PBANKA_1409100	PBANKA_140910	ras-related protein Rab-5B, putative	RAB5b																																							NaN			NaN			NaN	0.226798426	0.112944505	Essential
2887	PBANKA_0703700	PBANKA_070370	ATP-dependent RNA helicase DBP10, putative	DBP10																																					-0.899771111	1.136808176	nopower	0.7598849959999999	1.106002861	nopower	2.998439903	1.8460070480000002	notreduced	0.552085654	0.166263058	Slow
2888	PBANKA_0314100	PBANKA_031410	conserved protein, unknown function	NaN																																							NaN			NaN			NaN	0.091327129	0.033704188	Essential
2892	PBANKA_1429900	PBANKA_142990	GPI ethanolamine phosphate transferase 3, putative	PIGO																																							NaN			NaN			NaN	0.1	0.402693176	Essential
2896	PBANKA_1031100	PBANKA_103110	plastid replication-repair enzyme, putative	PREX																																							NaN			NaN			NaN	0.265963609	0.162830806	Essential
2899	PBANKA_1431500	PBANKA_143150	radial spoke head protein 9, putative	RSPH9																						GFPsort	0.28669481	0.429840878	0.747607205	1.1463765670000001	-0.572986946	notreduced	RFPsort	0.28615569	0.450094792	0.737536049	1.186345273	-0.614033893	notreduced	1.1463765670000001	-2.721279961	0.618606826	reduced	0.722092033	0.636141239	notreduced	1.00299504	0.7069989000000001	notreduced	0.87842846	0.064993951	Dispensable
2902	PBANKA_1460300	PBANKA_146030	GPI mannosyltransferase 2, putative	NaN																																							NaN			NaN			NaN	0.268578398	0.113914459	Essential
2904	PBANKA_0401500	PBANKA_040150	exportin-1, putative	NaN																																							NaN			NaN			NaN	0.163694628	0.06227769	Essential
2907	PBANKA_0405300	PBANKA_040530	40S ribosomal protein S23, putative	NaN																																							NaN			NaN			NaN	0.050678814	0.051372832	Essential
2913	PBANKA_1453300	PBANKA_145330	acyl-CoA synthetase, putative	ACS11																																					-4.630004564	0.24941301	reduced	-1.157286325	0.399282057	nopower	1.521470445	1.040873993	notreduced	0.410229239	0.146589101	Slow
2922	PBANKA_1032600	PBANKA_103260	cytidine diphosphate-diacylglycerol synthase, putative	CDS																																							NaN			NaN			NaN	0.09137315	0.158433066	Essential
2923	PBANKA_0208400	PBANKA_020840	major facilitator superfamily-related transporter, putative	MFR2																																							NaN			NaN			NaN	0.992658546	0.045376822	Dispensable
2924	PBANKA_0516900	PBANKA_051690	S-adenosylmethionine decarboxylase/ornithine decarboxylase, putative	AdoMetDC/ODC																																							NaN			NaN			NaN	0.199580293	0.253518946	Essential
2933	PBANKA_1240600	PBANKA_124060	inner membrane complex protein 1g, putative	IMC1g																																							NaN			NaN			NaN	0.272964693	0.10211142	Essential
2934	PBANKA_1444600	PBANKA_144460	conserved Plasmodium protein, unknown function	NaN																																					-1.270567698	1.1513142859999999	nopower	-0.302387842	1.197673127	nopower	2.616204508	1.899272818	nopower	0.643180603	0.164429312	Slow
2940	PBANKA_1431000	PBANKA_143100	peptidyl-prolyl cis-trans isomerase, putative	CYP32																																							NaN			NaN			NaN	0.120101336	0.029184801	Essential
2945	PBANKA_0301700	PBANKA_030170	5'-3' exonuclease, putative	NaN																																					-2.8636903910000004	0.500809042	reduced	-3.90693414	0.7703200809999999	reduced	6.349382477000001	1.42090935	notreduced	0.220803303	0.063397297	Slow
2946	PBANKA_1358400	PBANKA_135840	ubiquitin-conjugating enzyme E2, putative	NaN																																							NaN			NaN			NaN	0.04758352	0.029129655	Essential
2948	PBANKA_1221400	PBANKA_122140	protein transport protein USE1, putative	USE1																																							NaN			NaN			NaN	0.157596281	0.071155355	Essential
2950	PBANKA_1018100	PBANKA_101810	ABC transporter G family member 2, putative	ABCG2																						GFPsort	-1.9150592869999998	1.316774738	0.07292381099999999	0.718490188	-4.548608762	nopower	RFPsort	-1.421121495	1.220605813	0.12215618199999999	1.020090131	-3.8623331210000003	nopower	0.718490188	-0.12503127	1.031354319	nopower	0.19878231300000002	0.9512946879999999	nopower	0.261004332	0.93703637	nopower	0.833531129	0.072866227	Slow
2952	PBANKA_1334100	PBANKA_133410	proteasome subunit beta type-2, putative	NaN																																							NaN			NaN			NaN	0.1		Essential
2954	PBANKA_0905200	PBANKA_090520	oocyst capsule protein Cap93	CAP93																						GFPsort	-0.331447322	0.208788791	0.05620237	0.086130259	-0.7490249040000001	notreduced	RFPsort	0.226005443	0.202976584	0.8672436259999999	0.631958612	-0.179947726	notreduced	0.086130259	-0.662699981	0.07228201	notreduced	0.055037282	0.07481269	notreduced	-2.153676025	0.14343513	reduced	0.992108979	0.041330966	Dispensable
2957	PBANKA_1413400	PBANKA_141340	general transcription factor IIH subunit 2, putative	P44																																							NaN			NaN			NaN	0.038694882	0.039500669	Essential
2959	PBANKA_1103400	PBANKA_110340	60S ribosomal protein L31, putative	RPL31																																							NaN			NaN			NaN	0.100036954	0.040988816	Essential
2960	PBANKA_0834900	PBANKA_083490	TFIIH basal transcription factor complex helicase XPD subunit, putative	XPD																																							NaN			NaN			NaN	0.051425009	0.05762427	Essential
2961	PBANKA_0304600	PBANKA_030460	iron-sulfur assembly protein, putative	NaN																																							NaN			NaN			NaN	0.136866177	0.054134637	Essential
2962	PBANKA_0108200	PBANKA_010820	conserved Plasmodium protein, unknown function	NaN																						GFPsort	0.640228975	0.13687528699999998	0.999998548	0.9139795479999999	0.36647840200000004	notreduced	RFPsort	0.058567434	0.156035833	0.646298441	0.37063909899999997	-0.253504231	notreduced	0.37063909899999997	-0.409748715	0.156276942	notreduced	0.21804600100000002	0.109195284	notreduced	2.856833196	0.574578082	notreduced	0.560067345	0.08829644	Slow
2964	PBANKA_0306300	PBANKA_030630	exosome complex component MTR3, putative	MTR3																																							NaN			NaN			NaN	0.102433787	0.100631199	Essential
2969	PBANKA_1354000	PBANKA_135400	RNA lariat debranching enzyme, putative	DBR1																																							NaN			NaN			NaN	0.021061208	0.0615203	Essential
2970	PBANKA_1426300	PBANKA_142630	ER membrane protein complex subunit 1, putative	EMC1																																							NaN			NaN			NaN	0.132528195	0.116055541	Essential
2972	PBANKA_1447400	PBANKA_144740	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.046925568	0.036581038	Essential
2973	PBANKA_0907600	PBANKA_090760	phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative	PIGH																																							NaN			NaN			NaN	0.185624079	0.05631778	Essential
2974	PBANKA_1454000	PBANKA_145400	DNA gyrase subunit B, putative	GyrB																																							NaN			NaN			NaN	0.132043656	0.156439755	Essential
2981	PBANKA_1026000	PBANKA_102600	conserved protein, unknown function	NaN																						GFPsort	-0.30461495	0.239494685	0.10170309400000001	0.17437442	-0.78360432	notreduced	RFPsort	-0.442025293	0.240668539	0.033130354	0.039311784	-0.92336237	notreduced	0.039311784	0.28988354899999996	0.13762026800000002	notreduced	-2.000271208	0.136690964	reduced	-0.7810169659999999	0.18267193	nopower	0.996589534	0.06881823	Dispensable
2986	PBANKA_0922500	PBANKA_092250	kelch domain-containing protein, putative	NaN																																							NaN			NaN			NaN	0.094675758	0.057271709	Essential
2987	PBANKA_1105000	PBANKA_110500	conserved protein, unknown function	NaN																																							NaN			NaN			NaN	0.110813364	0.056643035	Essential
2991	PBANKA_1364200	PBANKA_136420	60S ribosomal protein L17, putative	NaN																																							NaN			NaN			NaN	0.055455515	0.035852633	Essential
2993	PBANKA_0413900	PBANKA_041390	mitochondrial ribosomal protein L27 precursor, putative	NaN																																							NaN			NaN			NaN	0.114685438	0.03498775	Essential
2994	PBANKA_0304500	PBANKA_030450	conserved Plasmodium protein, unknown function	NaN																																					-1.8645659319999999	0.673081886	nopower	0.575347997	0.642269585	notreduced	2.849050102	1.191831632	notreduced	0.380483277	0.033933579	Slow
2996	PBANKA_0836800	PBANKA_083680	erythrocyte membrane associated protein 1	EMAP1																						GFPsort	0.521034122	0.22866951800000002	0.98865298	0.978373158	0.063695086	notreduced	RFPsort	0.089785432	0.25700441399999996	0.63658809	0.6037942589999999	-0.42422339600000003	notreduced	0.6037942589999999	-0.26604079199999997	0.145326859	notreduced	-0.607635161	0.079133918	notreduced	-0.155746035	0.367287249	notreduced	1.000509057	0.071511422	Dispensable
2998	PBANKA_1337600	PBANKA_133760	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.099176069	0.105603443	Essential
3002	PBANKA_0211900	PBANKA_021190	cation transporting ATPase, putative	NaN																																							NaN			NaN			NaN	0.1	0.329089183	Essential
3004	PBANKA_1435300	PBANKA_143530	pre-mRNA-processing factor 17, putative	PRP17																																							NaN			NaN			NaN	0.061987102	0.124285675	Essential
3005	PBANKA_0701500	PBANKA_070150	prohibitin 1	PHB1																																							NaN			NaN			NaN	0.100386181	0.049040607	Essential
3009	PBANKA_1031500	PBANKA_103150	conserved Plasmodium protein, unknown function	NaN																																					-0.338027234	0.6454440929999999	nopower	-0.2917749	0.616403045	nopower	0.774326086	1.054237741	nopower	0.691576885	0.20404706	Dispensable
3011	PBANKA_1400081	PBANKA_090050	PIR protein	NaN																																					-0.324421105	0.7380673059999999	nopower	-1.911403877	0.6929955740000001	nopower	6.108956212000001	1.052006338	notreduced	0.254531233	0.063551979	Slow
3014	PBANKA_0801800	PBANKA_080180	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.1	0.827908222	Essential
3015	PBANKA_1305100	PBANKA_130510	60S ribosomal protein L1, putative	NaN																																							NaN			NaN			NaN	0.064259605	0.032873644	Essential
3025	PBANKA_0614400	PBANKA_061440	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.086197897	0.054370741	Essential
3027	PBANKA_1003500	PBANKA_100350	conserved protein, unknown function	NaN																						GFPsort	0.365287834	0.273332894	0.909294155	0.9119536220000001	-0.18137795399999998	notreduced	RFPsort	-0.506056069	0.34924847299999995	0.07367077799999999	0.192440878	-1.204553015	nopower	0.192440878	-0.853694422	0.683489468	nopower	-1.277357313	0.145316364	nopower	-1.7530007580000002	0.23331315600000002	reduced	0.954434332	0.033087761	Dispensable
3030	PBANKA_1242500	PBANKA_124250	ATP-dependent RNA helicase DDX41, putative	DDX41																																							NaN			NaN			NaN	0.174096096	0.107302949	Essential
3036	PBANKA_1009600	PBANKA_100960	conserved protein, unknown function	NaN																						GFPsort	-0.109796014	0.18934948	0.281004828	0.26890294600000003	-0.488494975	notreduced	RFPsort	-0.004168956	0.204994073	0.491887287	0.40581918899999997	-0.414157101	notreduced	0.26890294600000003	0.001232536	0.214320743	notreduced	-0.729173325	0.251077961	nopower	-0.927718765	0.461612829	nopower	0.968630107	0.091071248	Dispensable
3037	PBANKA_1122800	PBANKA_112280	ribonuclease H2 subunit A, putative	NaN																																					-4.3172026830000005	0.509329039	reduced	-2.100852034	0.5294612879999999	reduced	6.801650135	1.095741952	notreduced	0.391788369	0.05284372	Slow
3041	PBANKA_1338100	PBANKA_133810	conserved protein, unknown function	NaN																																					0.093168855	0.083792321	notreduced	-1.7357734169999999	0.083384678	reduced	0.17177099	0.241067707	notreduced	1.051136862	0.090672794	Dispensable
3043	PBANKA_1325600	PBANKA_132560	valine--tRNA ligase, putative	NaN																																							NaN			NaN			NaN	0.235643417	0.099039279	Essential
3044	PBANKA_0613400	PBANKA_061340	30S ribosomal protein S12, mitochondrial, putative	NaN																																							NaN			NaN			NaN	0.083269057	0.023733654	Essential
3046	PBANKA_1122100	PBANKA_112210	ferredoxin--NADP reductase, putative	FNR																																							NaN			NaN			NaN	0.248739089	0.131842091	Essential
3047	PBANKA_1211600	PBANKA_121160	conserved Plasmodium protein, unknown function	NaN																																					-2.406142939	0.248274952	reduced	-1.246486754	0.41156768200000005	nopower	-4.363639515	0.696760947	reduced	0.703967254	0.094412784	Slow
3053	PBANKA_1404600	PBANKA_140460	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.07470889	0.038266775	Essential
3054	PBANKA_0418200	PBANKA_041820	ras-related protein RAB7, putative	RAB7																																							NaN			NaN			NaN	0.243836889	0.110624625	Essential
3061	PBANKA_0928500	PBANKA_092850	ATP-dependent zinc metalloprotease FTSH, putative	NaN																																							NaN			NaN			NaN	0.018414765	0.01746217	Essential
3062	PBANKA_0206900	PBANKA_020690	pre-rRNA-processing protein TSR2, putative	NaN																																							NaN			NaN			NaN	0.073343643	0.033410964	Essential
3066	PBANKA_1450800	PBANKA_145080	conserved Plasmodium protein, unknown function	NaN																																					-0.148030445	0.15930061199999998	notreduced	0.07277112599999999	0.094419023	notreduced	2.428195277	1.154794635	notreduced	0.596205844	0.208160056	Dispensable
3070	PBANKA_1423200	PBANKA_142320	AAA family ATPase, putative	NaN																																							NaN			NaN			NaN		0.0	Insufficient data
3071	PBANKA_1332000	PBANKA_133200	splicing factor U2AF large subunit, putative	U2AF2																																							NaN			NaN			NaN	0.1		Essential
3076	PBANKA_1007700	PBANKA_100770	protein phosphatase PPM1	PPM1																																					-2.27066447	1.4426777380000002	nopower	-0.19211705399999998	0.8500552509999999	nopower	5.104877988	1.046646007	notreduced	0.307439407	0.081529225	Slow
3078	PBANKA_0507000	PBANKA_050700	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin), putative	ISPG																																							NaN			NaN			NaN	0.145098199	0.130532833	Essential
3080	PBANKA_1308600	PBANKA_130860	fructose-bisphosphate aldolase 2	ALDO2																																							NaN			NaN			NaN	0.115906071	0.094255146	Essential
3082	PBANKA_1359100	PBANKA_135910	nuclear import protein MOG1, putative	NaN																																							NaN			NaN			NaN	0.087754086	0.088523226	Essential
3085	PBANKA_0700700	PBANKA_070070	Plasmodium exported protein, unknown function	NaN																						GFPsort	-1.239662084	0.648529349	0.027970352999999996	0.057396614000000006	-2.5367207830000003	nopower	RFPsort	-2.451622998	1.303901043	0.030038937	0.156179088	-5.059425085	nopower	0.057396614000000006	-1.101260319	0.144975955	nopower	-0.268086098	0.134375911	notreduced	0.202906697	0.315292654	notreduced	0.846352629	0.066016575	Slow
3088	PBANKA_0712700	PBANKA_071270	zinc finger protein, putative	NaN																						GFPsort	0.526818708	0.20833994600000003	0.994274885	0.9434986009999999	0.110138815	notreduced	RFPsort	0.084352854	0.244154293	0.635136967	0.57266144	-0.403955732	notreduced	0.57266144	-0.13500157699999998	0.066010098	notreduced	-0.480691108	0.071695274	notreduced	-1.030668879	0.11404951099999999	nopower	1.02356415	0.028346219	Dispensable
3092	PBANKA_0912200	PBANKA_091220	signal recognition particle subunit SRP72, putative	SRP72																																							NaN			NaN			NaN	0.041554399	0.035179801	Essential
3097	PBANKA_0611600	PBANKA_061160	ribonucleoside-diphosphate reductase large subunit, putative	NaN																																							NaN			NaN			NaN	0.1		Essential
3103	PBANKA_1024900	PBANKA_102490	DNA replication licensing factor MCM2, putative	MCM2																																							NaN			NaN			NaN	0.154182478	0.120733183	Essential
3104	PBANKA_0522900	PBANKA_052290	pre-mRNA-splicing helicase BRR2, putative	BRR2																																							NaN			NaN			NaN	0.040485989	0.080875012	Essential
3106	PBANKA_1409800	PBANKA_140980	ATP synthase subunit gamma, mitochondrial, putative	NaN																																					-3.509286762	1.435998792	nopower	1.464076999	0.82492794	notreduced	-1.81455957	1.000125229	nopower	0.853090754	0.06653659	Slow
3113	PBANKA_0606600	PBANKA_060660	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.070473245	0.032998843	Essential
3115	PBANKA_0937100	PBANKA_093710	vacuolar protein sorting-associated protein 35, putative	VPS35																																							NaN			NaN			NaN	0.1		Essential
3117	PBANKA_1107700	PBANKA_110770	SET domain protein, putative	SET9																																							NaN			NaN			NaN	0.003293426	0.018004346	Essential
3118	PBANKA_0211100	PBANKA_021110	vacuolar protein sorting-associated protein 53, putative	VPS53																																							NaN			NaN			NaN	0.086118748	0.052263153	Essential
3119	PBANKA_1218200	PBANKA_121820	T-complex protein 1 subunit epsilon, putative	CCT5																																							NaN			NaN			NaN	0.261748287	0.135213712	Essential
3122	PBANKA_1449800	PBANKA_144980	inorganic pyrophosphatase, putative	VP2																																					-0.289459583	0.273927659	notreduced	-1.101364785	0.23947001	nopower	1.013854768	0.329451724	notreduced	0.964434796	0.060977819	Dispensable
3126	PBANKA_1425100	PBANKA_142510	karyopherin alpha, putative	KARalpha																																							NaN			NaN			NaN	0.371397127	0.192510191	Essential
3129	PBANKA_1131400	PBANKA_113140	metacaspase-1	MCA1																																					-2.288937586	0.12351523800000001	reduced	0.162772928	0.10354708	notreduced	-1.352600941	0.259345961	nopower	0.862941591	0.070180392	Dispensable
3135	PBANKA_1038100	PBANKA_103810	DNA-directed RNA polymerase II subunit RPB4, putative	NaN																																							NaN			NaN			NaN	0.325656315	0.128511206	Essential
3136	PBANKA_0705600	PBANKA_070560	conserved Plasmodium protein, unknown function	NaN																																							NaN			NaN			NaN	0.031211151	0.023053455	Essential
3139	PBANKA_1313500	PBANKA_131350	conserved protein, unknown function	NaN																																							NaN			NaN			NaN	0.163961268	0.067857929	Essential
