	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	GCKO2_pvalue	GCKO2_fdr	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	g145480_pvalue	g145480_fdr
535	PBANKA_0932600	PBANKA_0932600_pool4	conserved protein, unknown function	NA	pool4	-2.5910122926865973	0.1389407207911533	0.019304523893965222	-2.3131308511042907	-2.868893734268904	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.330543125396961	0.14937555755091492	0.022313057193646697	-0.03179201029513118	-0.6292942404987909	Not Reduced	Not applied	Mf1 and Mf2	0.013454589338669387	0.029027030702870067
536	PBANKA_0820100	PBANKA_0820100_pool4	PPPDE peptidase, putative	NA	pool4	0.30696675346738067	0.1859973566182387	0.034595016668972266	0.6789614667038582	-0.06502795976909675	Not Reduced	Not applied	Mf2	0.9505676200553722	1.0	-0.3271941640126621	0.27707060658546323	0.07676812103363653	0.22694704915826436	-0.8813353771835886	Not Reduced	Not applied	Mf1 and Mf2	0.11882016119244287	0.20737900792388905
537	PBANKA_1327900	PBANKA_1327900_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-7.056139428643295	0.7460001624321028	0.5565162423487238	-5.564139103779089	-8.5481397535075	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.3269331113219876	0.09757833616835132	0.00952153168938378	-0.13177643898528496	-0.5220897836586902	Not Reduced	Not applied	Mf1 and Mf2	0.00040337537467061146	0.001115566318080148
538	PBANKA_0914100	PBANKA_0914100_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-2.2962155356585154	0.3641506024556732	0.13260566126882975	-1.567914330747169	-3.0245167405698616	No Power	applied	no data			-0.3243761078929852	0.1698736174534722	0.02885704590672862	0.015371127013959207	-0.6641233427999296	Not Reduced	Not applied	Mf1 and Mf2	0.028097887056639292	0.05768112497089828
539	PBANKA_1430600	PBANKA_1430600_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-1.4499066653038826	0.8337147055710489	0.6950802102854208	0.21752274583821518	-3.11733607644598	No Power	Not applied	Mf1 and Mf2	0.0410092812558297	0.07780997278850743	-0.3236691529435146	0.5487942948010495	0.3011751780061812	0.7739194366585843	-1.4212577425456137	No Power	Not applied	Mf1 and Mf2	0.2776683105282174	0.41807248047221096
540	PBANKA_0716100	PBANKA_0716100_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-1.7440185759924072	0.51337697850097	0.2635559220547854	-0.7172646189904672	-2.7707725329943473	No Power	Not applied	Mf1 and Mf2	0.00034045821967843004	0.0008079530884906026	-0.32260656153034317	0.09715446608407854	0.009438990280082368	-0.12829762936218608	-0.5169154936985003	Not Reduced	Not applied	Mf1 and Mf2	0.0004491963690479439	0.001227715589304058
541	PBANKA_1334900	PBANKA_1334900_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.08217601643978643	0.05949483128447276	0.0035396349495678786	0.03681364612915909	-0.20116567900873195	Not Reduced	Not applied	Mf1 and Mf2	0.08360420256809142	0.15140168802194234	-0.32242407480821117	0.11675674700833764	0.013632137971968963	-0.08891058079153588	-0.5559375688248864	Not Reduced	Not applied	Mf1 and Mf2	0.0028768018394950134	0.007074351753058978
542	PBANKA_1204000	PBANKA_1204000_pool1	conserved Plasmodium protein, unknown function	NA	pool1	-1.593166541730429	0.18144729421703304	0.03292312057868255	-1.2302719532963629	-1.9560611301644952	Reduced	Not applied	Mf2	0.0	0.0	-0.3211699857884652	0.4685270124038425	0.21951756135207035	0.6158840390192197	-1.2582240105961502	No Power	Not applied	Mf1 and Mf2	0.24651778557645665	0.37788581604812105
543	PBANKA_1101400	PBANKA_1101400_pool6	rhoptry-associated protein 2/3	RAP2/3	pool6	-0.40156860124910726	0.14837453750210836	0.022015003378964563	-0.10481952624489055	-0.698317676253324	Not Reduced	Not applied	Mf1 and Mf2	0.003400318057333318	0.00724732669056297	-0.31871650605600366	0.0912041096473639	0.008318189616568378	-0.13630828676127585	-0.5011247253507315	Not Reduced	Not applied	Mf1 and Mf2	0.0002374387786691079	0.0006788127046613759
544	PBANKA_0312100	PBANKA_0312100_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-1.999640976137594	0.2638631412419344	0.06962375730606102	-1.471914693653725	-2.527367258621463	Reduced	Not applied	Mf1	1.7541523789077473e-14	6.802688493812972e-14	-0.3186200281767638	0.40702199264922345	0.16566690250014451	0.4954239571216831	-1.1326640134752108	Not Reduced	Not applied	Mf1 and Mf2	0.21686996613592624	0.34027408828061156
545	PBANKA_1243800	PBANKA_1243800_pool2	apicoplast TIC22 protein, putative	TIC22	pool2	-0.400621202271081	0.09780876540455122	0.009566554589962535	-0.20500367146197856	-0.5962387330801835	Not Reduced	Not applied	Mf1 and Mf2	2.1020744374378175e-05	5.479177632010049e-05	-0.3137075325497676	0.17064782682880758	0.029120680801394697	0.027588121107847585	-0.6550031862073827	Not Reduced	Not applied	Mf1 and Mf2	0.03300667514134181	0.06601335028268362
546	PBANKA_1337200	PBANKA_1337200_pool4	protein transport protein SFT2, putative	NA	pool4	0.12411957096566141	0.18693417686282585	0.03494438647938226	0.4979879246913131	-0.2497487827599903	Not Reduced	Not applied	Mf2	0.7466467599233517	1.0	-0.3121495946386824	0.1790081721357677	0.032043925691388635	0.04586674963285298	-0.6701659389102178	Not Reduced	Not applied	Mf1	0.04059935122317926	0.07916024129707755
547	PBANKA_1434000	PBANKA_1434000_pilot,pool3	phosphate translocator, putative	NA	pilot,pool3	-1.1527940968430253	0.20434309179026197	0.04175609916240343	-0.7441079132625013	-1.5614802804235492	No Power	Not applied,Not applied	Mf1 and Mf2,Mf2	8.430538600556758e-09	2.7468353227223866e-08	-0.31034189813324714	0.1137041135486089	0.012928625437874947	-0.08293367103602933	-0.537750125230465	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.003172662976873797	0.007700317433454111
548	PBANKA_0111100	PBANKA_0111100_pool2	6-cysteine protein	P12p	pool2	0.2256417119973282	0.37724752675461	0.1423156964424702	0.9801367655065482	-0.5288533415118918	No Power	applied	no data			-0.31004758228068596	0.7755858321316935	0.6015333830034115	1.2411240819827012	-1.861219246544073	No Power	Not applied	Mf1 and Mf2	0.3446669371250817	0.4949608403706874
549	PBANKA_1438900	PBANKA_1438900_pool1	GTP cyclohydrolase 1, putative	GCH1	pool1	0.0352497701024022	0.17056457005651365	0.029092272558563358	0.3763789102154295	-0.3058793700106251	Not Reduced	Not applied	Mf2	0.5818643523708407	0.8245671303650951	-0.30928782322245413	0.08353607155633765	0.006978275251065564	-0.14221568010977884	-0.47635996633512945	Not Reduced	Not applied	Mf1 and Mf2	0.00010676526213904136	0.0003158896009955129
550	PBANKA_1228200	PBANKA_1228200_pool1	glutamate dehydrogenase, putative	GDH3	pool1	-0.7626866641860537	0.2755682862683656	0.07593788039688389	-0.21155009164932248	-1.313823236722785	No Power	applied	no data			-0.3080876143131801	0.5862866058950821	0.34373198425197526	0.8644855974769841	-1.4806608261033443	No Power	Not applied	Mf1 and Mf2	0.2996213811327828	0.4439540973223427
551	PBANKA_1113800	PBANKA_1113800_pool2	ATP-dependent DNA helicase UvrD, putative	UvrD	pool2	-0.01764264358372275	0.08352371555048758	0.006976211059358762	0.14940478751725242	-0.18469007468469792	Not Reduced	Not applied	Mf2	0.41635423206653865	0.6282238267991016	-0.3077400161882301	0.21604769694335735	0.046676607354528776	0.12435537769848459	-0.7398354100749448	Not Reduced	Not applied	Mf2	0.07716423450365828	0.1407378993295685
552	PBANKA_1112100	PBANKA_1112100_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-0.38501276226866316	0.2218991036900505	0.049239212218447785	0.05878544511143785	-0.8288109696487642	Not Reduced	Not applied	Mf1 and Mf2	0.041363292013720576	0.0781088293370733	-0.30688958001449934	0.31723138775140847	0.10063575337468449	0.3275731954883176	-0.9413523555173162	Not Reduced	Not applied	Mf1 and Mf2	0.1666721058318521	0.27396543674653645
553	PBANKA_0921800	PBANKA_0921800_pool1	steryl ester hydrolase, putative	NA	pool1	0.8525404440723744	0.21124333556583197	0.044623746820978694	1.2750271152040384	0.43005377294071045	Not Reduced	Not applied	Mf1 and Mf2	0.999972794239811	1.0	-0.30636956480642835	0.2272692964114641	0.051651333091361926	0.14816902801649984	-0.7609081576293566	Not Reduced	Not applied	Mf1 and Mf2	0.0888217240207253	0.15981051503342852
554	PBANKA_1403300	PBANKA_1403300_pool1	NLI interacting factor-like phosphatase	NIF1	pool1	0.7132102117968923	0.25636325961816714	0.06572212088205177	1.2259367310332265	0.20048369256055798	Not Reduced	Not applied	Mf1	0.9972989954959843	1.0	-0.30525376685535716	0.13145914191766628	0.017281505993729122	-0.0423354830200246	-0.5681720506906898	Not Reduced	Not applied	Mf1	0.010115312939082188	0.022780174603897467
555	PBANKA_1410500	PBANKA_1410500_pool3	malonyl CoA-acyl carrier protein transacylase, putative	MCAT	pool3	-0.601520590475473	0.12623978614268996	0.0159364836053521	-0.3490410181900931	-0.8540001627608529	Not Reduced	Not applied	Mf1	9.447131578133039e-07	2.672764983849027e-06	-0.3048284558167841	0.1621483517304608	0.02629208796890523	0.019468247644137515	-0.6291251592777056	Not Reduced	Not applied	Mf1 and Mf2	0.03005842896816946	0.06116693405749768
556	PBANKA_1103200	PBANKA_1103200_pool2	protein kinase, putative	NA	pool2	-0.31308604811858065	0.2873521171334877	0.08257123922109762	0.2616181861483947	-0.887790282385556	Not Reduced	Not applied	Mf1 and Mf2	0.1379545214025788	0.2394625426092798	-0.3004250893996363	0.4962228254902885	0.24623709253756534	0.6920205615809407	-1.2928707403802133	No Power	Not applied	Mf1 and Mf2	0.27244873349040244	0.4127687304844015
557	PBANKA_0931000	PBANKA_0931000_pool1	conserved Plasmodium membrane protein, unknown function	NA	pool1	-8.782690318883615	0.34572942263719025	0.11952883367704492	-8.091231473609234	-9.474149164157996	Reduced	Not applied	Mf1	0.0	0.0	-0.29870936932223136	0.3753459891630314	0.1408846115807745	0.45198260900383147	-1.0494013476482942	Not Reduced	Not applied	Mf1 and Mf2	0.21306715231590778	0.33543680060544945
558	PBANKA_1116900	PBANKA_1116900_pool4	conserved Plasmodium protein, unknown function	NA	pool4	1.035164501222301	1.3251178135849413	1.7559372198801355	3.6854001283921836	-1.6150711259475816	No Power	Not applied	Mf1 and Mf2	0.7826536723414166	1.0	-0.295876349542965	0.17983832848445855	0.032341824392084016	0.06380030742595211	-0.6555530065118821	Not Reduced	Not applied	Mf1 and Mf2	0.04996065787334403	0.09522154015942053
559	PBANKA_1309800	PBANKA_1309800_pool1	conserved Plasmodium protein, unknown function	NA	pool1	-0.8768853728787014	0.5550423254116689	0.3080719829983929	0.23319927794463635	-1.9869700237020391	No Power	Not applied	Mf1 and Mf2	0.057070248837263415	0.10650433761883665	-0.2943309735176305	0.08217542831318378	0.006752801018455206	-0.12998011689126293	-0.45868183014399805	Not Reduced	Not applied	Mf1 and Mf2	0.00017065705164420741	0.000497038662913754
560	PBANKA_0701300	PBANKA_0701300_pool2	prolyl 4-hydroxylase subunit alpha, putative	NA	pool2	0.5139495309172684	0.07231240417198526	0.005229083797132551	0.6585743392612389	0.36932472257329785	Not Reduced	Not applied	Mf1 and Mf2	0.9999999999994086	1.0	-0.2902730356746006	0.5567443714763786	0.30996429517062785	0.8232157072781565	-1.4037617786273577	No Power	Not applied	Mf1 and Mf2	0.3010525071662534	0.4446607554341493
561	PBANKA_1207400	PBANKA_1207400_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.38987285497135915	0.08055683874299908	0.006489404268265558	-0.22875917748536098	-0.5509865324573573	No Power	applied	no data			-0.2894061887140892	0.203866666249895	0.041561617607846074	0.1183271437857008	-0.6971395212138791	Not Reduced	Not applied	Mf1 and Mf2	0.07786417648991317	0.14173713376679506
562	PBANKA_0611400	PBANKA_0611400_pool1	pantothenate kinase 2, putative	PANK2	pool1	-2.585713955668819	0.28836187749445824	0.08315257239212895	-2.0089902006799023	-3.1624377106577355	Reduced	Not applied	Mf1	0.0	0.0	-0.28635162517017193	0.3641891403925924	0.1326337299798954	0.4420266556150129	-1.0147299059553567	Not Reduced	Not applied	Mf1 and Mf2	0.21585415562474441	0.3392513879296152
563	PBANKA_1450000	PBANKA_1450000_pool1	tetQ family GTPase, putative	NA	pool1	-3.0790601267620668	0.46843316664315565	0.2194296316113344	-2.1421937934757556	-4.015926460048378	Reduced	Not applied	Mf1 and Mf2	2.463840242938886e-11	8.744433005073279e-11	-0.2837749259532399	0.1818560230584708	0.03307161312264306	0.07993712016370169	-0.6474869720701815	Not Reduced	Not applied	Mf1 and Mf2	0.059328285211748044	0.11170497336838217
564	PBANKA_0715400	PBANKA_0715400_pool3	ATP synthase-associated protein, putative	NA	pool3	-8.00090979921516	0.19240324948670554	0.03701901041304345	-7.616103300241749	-8.385716298188571	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.2826809915368226	0.31958781742947145	0.10213637304933318	0.35649464332212033	-0.9218566263957655	Not Reduced	Not applied	Mf1 and Mf2	0.18820848167039328	0.3034780361882466
565	PBANKA_1206800	PBANKA_1206800_pool3	zinc finger (CCCH type) protein, putative	NA	pool3	-0.753900747989196	0.09138687894425324	0.008351561643171596	-0.5711269901006896	-0.9366745058777025	Not Reduced	Not applied	Mf2	1.1102230246251565e-16	4.621085364277484e-16	-0.2809776281603248	0.19180413512999822	0.03678882625296662	0.10263064209967165	-0.6645858984203212	Not Reduced	Not applied	Mf1 and Mf2	0.07147143354277996	0.13190371497400183
566	PBANKA_1322000	PBANKA_1322000_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.28443084219534465	0.07227733348822211	0.005224012936167674	-0.13987617521890042	-0.4289855091717889	Not Reduced	Not applied	Mf1 and Mf2	4.1551560348795924e-05	0.00010387890087198981	-0.28090159661867103	0.10169903955463896	0.01034269464633602	-0.0775035175093931	-0.48429967572794896	Not Reduced	Not applied	Mf1 and Mf2	0.002871658476291561	0.007074351753058978
567	PBANKA_0616700	PBANKA_0616700_pilot,pool1,pool2,pool3,pool4,pool6	NIMA related kinase 4	NEK4	pilot,pool1,pool2,pool3,pool4,pool6	-7.979659115171307	0.48331301548599387	0.23359147093816457	-7.01303308419932	-8.946285146143294	Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf2,Mf1 and Mf2	0.0	0.0	-0.2791055739557124	0.13240749369513993	0.017531744386628523	-0.014290586565432528	-0.5439205613459923	Not Reduced	Not applied,Not applied,Not applied,applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,no data,Mf1 and Mf2,Mf1 and Mf2	0.0175185727865661	0.0370980048158538
568	PBANKA_1221000	PBANKA_1221000_pool3	DNA repair protein RAD14, putative	RAD14	pool3	0.15868941402915626	0.10509184873895164	0.01104429667137069	0.36887311150705954	-0.051494283448747014	Not Reduced	Not applied	Mf2	0.9344791649505471	1.0	-0.27847928834724833	0.46525361112946273	0.21646092266900535	0.6520279339116771	-1.2089865106061737	No Power	Not applied	Mf1 and Mf2	0.2747352566159865	0.4143256620810671
569	PBANKA_1346300	PBANKA_1346300_pool4	CPW-WPC family protein	UIS19	pool4	0.18960510639747086	0.20053872911353454	0.04021578187447159	0.5906825646245399	-0.21147235182959823	Not Reduced	Not applied	Mf1 and Mf2	0.8277927420320277	1.0	-0.27730868349789195	0.16819490590325262	0.028289526371804	0.059081128308613284	-0.6136984953043971	Not Reduced	Not applied	Mf1 and Mf2	0.04960105638661183	0.09472988637770947
570	PBANKA_1421600	PBANKA_1421600_pool4	calcium/calmodulin-dependent protein kinase, putative	NA	pool4	0.07681011988686794	0.13804271986456657	0.019055792507607198	0.35289555961600105	-0.1992753198422652	No Power	applied	no data			-0.26890536572385154	0.1839720884669228	0.033845729334881273	0.09903881120999408	-0.6368495426576972	Not Reduced	Not applied	Mf1 and Mf2	0.07191666316580758	0.13246310290619104
571	PBANKA_0616400	PBANKA_0616400_pool3	conserved protein, unknown function	NA	pool3	-0.4810697894212651	0.20643245466633378	0.042614358339567955	-0.06820488008859754	-0.8939346987539327	Not Reduced	Not applied	Mf1 and Mf2	0.009892561423231805	0.020062720233340013	-0.26599836674512356	0.36018884284875907	0.12973600251272804	0.4543793189523946	-0.9863760524426417	Not Reduced	Not applied	Mf1 and Mf2	0.23010625583695887	0.3580284314524969
572	PBANKA_0615900	PBANKA_0615900_pool1	cysteine repeat modular protein 2	CRMP2	pool1	-0.8384014222009919	0.28103944311937545	0.07898316858884868	-0.276322535962241	-1.4004803084397428	No Power	applied	no data			-0.26256674279414904	0.5174667421230055	0.2677718292033971	0.7723667414518619	-1.2975002270401599	No Power	Not applied	Mf1 and Mf2	0.3059343016563394	0.4497330743591614
573	PBANKA_1431400	PBANKA_1431400_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.39589677074754465	0.8333641042304271	0.6944957302197822	1.2708314377133094	-2.062624979208399	No Power	applied	no data			-0.26227463436434933	0.09062386813458166	0.008212685475674044	-0.08102689809518601	-0.44352237063351263	Not Reduced	Not applied	Mf1 and Mf2	0.001901228686303491	0.004802019337763831
574	PBANKA_0714900	PBANKA_0714900_pool2	dihydrolipoyl dehydrogenase, apicoplast, putative	aLipDH	pool2	0.7614374492617029	0.1381975234498601	0.019098555487674633	1.0378324961614231	0.48504240236198265	Not Reduced	Not applied	Mf1 and Mf2	0.9999999820355068	1.0	-0.2607606823139713	0.21317688700941065	0.04544438515502303	0.16559309170484998	-0.6871144563327927	Not Reduced	Not applied	Mf1	0.1106246790068054	0.19416610326618197
575	PBANKA_1425200	PBANKA_1425200_pool4	sporozoite surface protein 3, putative	SSP3	pool4	0.6453766081427585	0.16660151251273703	0.027756063971531672	0.9785796331682326	0.3121735831172845	Not Reduced	Not applied	Mf1 and Mf2	0.9999464186023486	1.0	-0.25985879694481917	0.32102776440131586	0.10305882551650677	0.38219673185781255	-0.9019143257474509	Not Reduced	Not applied	Mf1 and Mf2	0.2091256030133346	0.32999344336636277
576	PBANKA_0800100	PBANKA_0800100_pool1	PIR protein	NA	pool1	0.24626386837166842	0.3948858550220911	0.15593483849652795	1.0360355784158506	-0.5435078416725139	Not Reduced	Not applied	Mf1 and Mf2	0.7335656982847987	0.9918107655381208	-0.25813607134840827	0.23818712254552987	0.056733105346519264	0.21823817374265148	-0.734510316439468	Not Reduced	Not applied	Mf1 and Mf2	0.1392371062594091	0.23767213009847857
577	PBANKA_0800600	PBANKA_0800600_pool4	centrin, putative	NA	pool4	0.4120801327292737	0.22733064172528822	0.05167922066723135	0.8667414161798501	-0.04258115072130275	Not Reduced	Not applied	Mf1	0.965060227665289	1.0	-0.2575215115970495	0.20590983168502727	0.042398858784556265	0.15429815177300504	-0.6693411749671041	Not Reduced	Not applied	Mf1 and Mf2	0.10553076265666661	0.18627778559851
578	PBANKA_1462200	PBANKA_1462200_pool4	protein phosphatase PPM4	PPM4	pool4	0.16091110014255652	0.22951760757608	0.05267833218744746	0.6199463152947166	-0.29812411500960345	No Power	applied	no data			-0.2560117181303274	0.4236394869690882	0.17947041491943228	0.591267255807849	-1.1032906920685037	Not Reduced	Not applied	Mf1 and Mf2	0.27281710083518385	0.4127687304844015
579	PBANKA_0313200	PBANKA_0313200_pool3	conserved Plasmodium protein, unknown function	NA	pool3	0.18186587000845977	0.09538766030064916	0.009098805737632039	0.3726411906097581	-0.008909450592838541	Not Reduced	Not applied	Mf2	0.9717136322957477	1.0	-0.25211960667049155	0.19272146416221542	0.03714156274882808	0.1333233216539393	-0.6375625349949223	Not Reduced	Not applied	Mf1 and Mf2	0.09540152062172536	0.17033374946254412
580	PBANKA_1120100	PBANKA_1120100_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-2.387690139434546	0.1825236170659801	0.03331487078684854	-2.022642905302586	-2.7527373735665064	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.25166427867739855	0.09509750224633805	0.00904353493349227	-0.06146927418472245	-0.4418592831700746	Not Reduced	Not applied	Mf1 and Mf2	0.004067899212137349	0.00972123606592823
581	PBANKA_1224800	PBANKA_1224800_pool1	conserved protein, unknown function	NA	pool1	0.32453798576508286	0.10280828348039583	0.010569543152185432	0.5301545527258745	0.11892141880429119	Not Reduced	Not applied	Mf1 and Mf2	0.9992022547908026	1.0	-0.2510807158887449	0.22592042557090428	0.0510400386901385	0.20076013525306363	-0.7029215670305535	Not Reduced	Not applied	Mf1 and Mf2	0.13320500512993072	0.2303036014500932
582	PBANKA_1335000	PBANKA_1335000_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-2.8528229787193005	0.24013272114825063	0.0576637237660635	-2.372557536422799	-3.333088421015802	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.24971728172666632	0.8664110983297345	0.7506681913089369	1.4831049149328026	-1.9825394783861354	No Power	Not applied	Mf1 and Mf2	0.3865890486834157	0.5450847100952246
583	PBANKA_0902100	PBANKA_0902100_pool1	sporozoite and liver stage asparagine-rich protein	SLARP	pool1	-0.4767119693227103	0.163562876239561	0.026752814483757947	-0.1495862168435883	-0.8038377218018323	No Power	applied	no data			-0.2467046104466549	0.2739165821438822	0.07503029397338616	0.3011285538411095	-0.7945377747344193	Not Reduced	Not applied	Mf1 and Mf2	0.18388562763314087	0.29805461731145616
584	PBANKA_0804300	PBANKA_0804300_pool3	DNA mismatch repair protein MSH2	MSH2-2	pool3	0.4704805968456833	0.4395413919284589	0.19319663521840716	1.349563380702601	-0.4086021870112346	Not Reduced	Not applied	Mf1 and Mf2	0.8577780425314578	1.0	-0.24661583936067982	0.08804659913825172	0.007752203619811987	-0.07052264108417639	-0.42270903763718326	Not Reduced	Not applied	Mf1 and Mf2	0.002547466654451047	0.006348232411626673
585	PBANKA_0109700	PBANKA_0109700_pool6	SWIB/MDM2 domain-containing protein, putative	SWIB	pool6	-1.5607852709549714	0.28959071921612567	0.08386278465611294	-0.9816038325227201	-2.139966709387223	No Power	Not applied	Mf1 and Mf2	3.530250214378583e-08	1.0836096217880207e-07	-0.24359600863768935	0.24672049491088194	0.06087100260907052	0.24984498118407453	-0.7370369984594533	Not Reduced	Not applied	Mf1 and Mf2	0.1617389917268559	0.26851972550941755
586	PBANKA_1016800	PBANKA_1016800_pool6	exosome complex component RRP41, putative	RRP41	pool6	-2.022427243088623	0.28993755475431343	0.08406378565691051	-1.442552133579996	-2.60230235259725	Reduced	Not applied	Mf1 and Mf2	1.5251133689275775e-12	5.639372689755461e-12	-0.24239098419318544	0.10397108752173675	0.010809987040452645	-0.034448809149711934	-0.45033315923665895	Not Reduced	Not applied	Mf1 and Mf2	0.009867965333569706	0.022322678861376132
587	PBANKA_0827400	PBANKA_0827400_pool1	conserved Plasmodium protein, unknown function	NA	pool1	-0.49000164188910694	0.29736512358714884	0.0884260167260003	0.10472860528519073	-1.0847318890634046	No Power	applied	no data			-0.2397872414123382	0.10057616118041135	0.010115564197788083	-0.038634919051515504	-0.4409395637731609	Not Reduced	Not applied	Mf1 and Mf2	0.008559638422022342	0.019600941054852144
588	PBANKA_0929000	PBANKA_0929000_pool4	tRNA m(1)G methyltransferase, putative	NA	pool4	0.30567416824535937	0.5186222127041282	0.26896899951012604	1.3429185936536159	-0.731570257162897	Not Reduced	Not applied	Mf1 and Mf2	0.7222023712132901	0.9831350772509686	-0.23874303050376466	0.4931497708876124	0.24319669652650464	0.7475565112714602	-1.2250425722789895	No Power	Not applied	Mf1 and Mf2	0.3141508120964598	0.45963666699199457
589	PBANKA_0517200	PBANKA_0517200_pool1	haloacid dehalogenase-like hydrolase, putative	HAD1	pool1	0.8208472425709012	0.36242131855224546	0.1313492121411482	1.5456898796753922	0.09600460546641032	Not Reduced	Not applied	Mf1 and Mf2	0.9882405237104129	1.0	-0.2387151810917656	0.09983627358614054	0.009967281523566704	-0.03904263391948451	-0.4383877282640467	Not Reduced	Not applied	Mf1 and Mf2	0.008399752154536588	0.019282189674946063
590	PBANKA_1138900	PBANKA_1138900_pool1	conserved Plasmodium protein, unknown function	NA	pool1	-0.5453666620191249	0.2950486540243246	0.08705370824156561	0.04473064602952437	-1.1354639700677742	Not Reduced	Not applied	Mf1 and Mf2	0.0322725604974331	0.06257728194014467	-0.23858974884184087	0.3389916458164939	0.11491533593337522	0.4393935427911469	-0.9165730404748287	Not Reduced	Not applied	Mf1 and Mf2	0.24077184254076678	0.37029596905609674
591	PBANKA_1012100	PBANKA_1012100_pool4	HP12 protein homolog, putative	NA	pool4	0.05059586082486617	0.19264450447671924	0.037111905105080695	0.43588486977830465	-0.3346931481285723	No Power	applied	no data			-0.2371711796670185	0.21823147866727147	0.047624978281303756	0.19929177766752443	-0.6736341370015615	Not Reduced	Not applied	Mf1	0.13856543091072093	0.23724422523768818
592	PBANKA_1009500	PBANKA_1009500_pool6	glutamate synthase [NADH], putative	NA	pool6	-0.9135512457323813	0.6882341481620788	0.4736662426963823	0.46291705059177635	-2.2900195420565392	No Power	applied	no data			-0.23643070432382088	0.15816129327587608	0.025014994690697685	0.07989188222793128	-0.552753290875573	Not Reduced	Not applied	Mf1 and Mf2	0.06747407775003622	0.12525408051378986
593	PBANKA_0518500	PBANKA_0518500_pool3	ADP-ribosylation factor, putative	NA	pool3	-0.056439961266430576	0.12056503086593232	0.014535926667703213	0.18469010046543405	-0.2975700229982952	Not Reduced	Not applied	Mf1 and Mf2	0.3198462482384593	0.5033918372227593	-0.22903556335039835	0.20628502792404688	0.0425535127456248	0.1835344924976954	-0.6416056191984921	Not Reduced	Not applied	Mf1 and Mf2	0.1334377089946892	0.2303036014500932
594	PBANKA_0912500	PBANKA_0912500_pool4	conserved Plasmodium protein, unknown function	NA	pool4	0.2590960193120194	0.23101136749114856	0.05336625191013049	0.7211187542943165	-0.2029267156702777	Not Reduced	Not applied	Mf1	0.8689778957543361	1.0	-0.22835390747781603	0.1981816549838751	0.03927596837214771	0.16800940248993418	-0.6247172174455662	Not Reduced	Not applied	Mf1 and Mf2	0.12461011581343895	0.21626932576932048
595	PBANKA_1418100	PBANKA_1418100_pilot,pool1	ACDC domain-containing protein, putative	NA	pilot,pool1	-6.088500503534972	1.2912510974515037	1.667329396669713	-3.5059983086319644	-8.671002698437979	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	1.2073978333804192e-06	3.3680044825874853e-06	-0.22407406104100433	0.32446556105592245	0.10527790031133454	0.42485706107084054	-0.8730051831528493	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.2449102710437483	0.3760401525745855
596	PBANKA_1138600	PBANKA_1138600_pool3	conserved protein, unknown function	NA	pool3	-3.3888227160035784	0.10469136722692884	0.010960282371843672	-3.179439981549721	-3.598205450457436	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	-0.2213210285112405	0.2556722288624798	0.06536828861150824	0.29002342921371915	-0.7326654862362001	Not Reduced	Not applied	Mf1 and Mf2	0.19334281910424034	0.3101955205459305
597	PBANKA_1216300	PBANKA_1216300_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-1.0519780782643946	0.33635900242860645	0.11313737851476728	-0.3792600734071817	-1.7246960831216076	No Power	applied	no data			-0.21999293734467062	0.1970822688968562	0.038841420713532734	0.17417160044904179	-0.614157475138383	Not Reduced	Not applied	Mf2	0.1321577264945899	0.2289423812136762
