<<<<<<< HEAD
	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_diff_max	GCKO2_diff_min	GCKO2_feed	GCKO2_pheno	GCKO2_relative_filter	GCKO2_sd	GCKO2_var	GCKO2_pvalue2	GCKO2_pvalue	GCKO2_zvalue	GCKO2_fdr	GCKO2_fdr2	g145480_RGR	g145480_diff_max	g145480_diff_min	g145480_feed	g145480_pheno	g145480_relative_filter	g145480_sd	g145480_var	g145480_pvalue2	g145480_pvalue	g145480_zvalue	g145480_fdr	g145480_fdr2
1073	PBANKA_1458000	PBANKA_1458000_pool5	translation machinery-associated protein 46, putative	NA	pool5	0.3952081765982102	0.8670157402867185	-0.07659938709029795	Mf1 and Mf2	Not Reduced	Not applied	0.2359037818442541	0.05565059428842142	0.09387657348064349	0.9530617132596783	-1.6752939419137012	1.0	0.14212344276039238	-1.280801041219172	0.13688889127933157	-2.6984909737176754	Mf1 and Mf2	No Power	Not applied	0.7088449662492518	0.5024611861769028	0.07078027683833144	0.03539013841916572	1.8068845829523783	0.06528328788269179	0.1113026547508188
1074	PBANKA_1027600	PBANKA_1027600_pool5	conserved protein, unknown function	NA	pool5	0.3978602823865923	0.5418095411630701	0.2539110236101145	Mf1 and Mf2	Not Reduced	Not applied	0.07197462938823893	0.0051803472755743455	3.2429898766395127e-08	0.9999999837850506	-5.5277850788295275	1.0	9.376144342413775e-08	0.7073475630342887	1.093303777029989	0.3213913490385884	Mf1 and Mf2	Not Reduced	Not applied	0.19297810699785015	0.0372405497804737	0.0002469242447875608	0.9998765378776062	-3.665429068812292	1.0	0.0006170631928859486
1075	PBANKA_1336500	PBANKA_1336500_pool2,pool7	CKK domain-containing protein, putative	NA	pool2,pool7	0.39799911108873454	0.4786405231189948	0.3173576990584743	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.04032070601513013	0.0016257593335585513	0.0	1.0	-9.870836858347358	1.0	0.0	-8.363753319762369	-2.713243087546936	-14.014263551977802	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	2.825255116107716	7.982066471092825	0.0030728642375552617	0.0015364321187776309	2.960353304760989	0.003613699163132028	0.006343385969002007
1076	PBANKA_1406600	PBANKA_1406600_pool3	CCAAT-binding transcription factor, putative	NA	pool3	0.4031852666461294	0.5726921164980527	0.23367841679420615	Mf2	Not Reduced	Not applied	0.08475342492596163	0.007183143036680615	1.963394092641124e-06	0.9999990183029537	-4.757156032317767	1.0	5.004651472875029e-06	-0.7504890311574667	-0.5764721537477191	-0.9245059085672143	Mf1 and Mf2	Not Reduced	Not applied	0.08700843870487376	0.007570468405859774	0.0	0.0	8.62547406123526	0.0	0.0
1077	PBANKA_1002100	PBANKA_1002100_pilot,pool2	6-cysteine protein P36	P36	pilot,pool2	0.40423076892568643	0.7021245962422047	0.10633694160916812	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.14894691365825916	0.022185183088320907	0.006649119589786201	0.9966754402051069	-2.7139251092717873	1.0	0.012413677679585896	-0.283733657700085	0.10781196866394349	-0.6752792840641135	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.19577281318201425	0.03832699438119985	0.14725365062636087	0.07362682531318043	1.449300610684343	0.12599448931521987	0.2111493855420581
1078	PBANKA_1022100	PBANKA_1022100_pool1,pool5_2	conserved Plasmodium protein, unknown function	NA	pool1,pool5_2	0.40649453906443267	1.6829020355783615	-0.869912957449496	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.6382037482569644	0.4073040242892387	0.5241669440718737	0.7379165279640632	-0.6369353677013552	0.9650866423320575	0.6193798610650617	0.3739339233645783	0.5630742190574465	0.1847936276717102	Mf1 and Mf2	Not Reduced	Not applied	0.09457014784643406	0.008943512863696395	7.684331561175206e-05	0.9999615783421941	-3.9540376311114986	1.0	0.00020131011463835047
1079	PBANKA_1213200	PBANKA_1213200_pool2,pool7	conserved Plasmodium protein, unknown function	NA	pool2,pool7	0.4089180917713439	0.865982737796221	-0.0481465542535332	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.22853232301243856	0.05222702266146155	0.07356284726989326	0.9632185763650534	-1.7893227810452323	1.0	0.11427860228867746	-3.542989244447215	-3.1419323761465714	-3.9440461127478583	Mf1,Mf1 and Mf2	Reduced	Not applied,Not applied	0.20052843415032182	0.040211652902779955	0.0	0.0	17.66826365278098	0.0	0.0
1080	PBANKA_1418500	PBANKA_1418500_pool3	TBC domain protein, putative	NA	pool3	0.4090986465613189	0.5322692198179637	0.28592807330467407	Mf1 and Mf2	Not Reduced	Not applied	0.061585286628322404	0.003792747529092626	3.0778268822473365e-11	0.9999999999846109	-6.642798450063215	1.0	1.0196832296888391e-10	-0.08475074593568209	0.3745076767014098	-0.5440091685727739	Mf1 and Mf2	Not Reduced	Not applied	0.22962921131854594	0.05272957469077742	0.7120707035667069	0.35603535178335344	0.36907650141302917	0.4949566150210053	0.7892908154201631
1081	PBANKA_0800600	PBANKA_0800600_pool4	centrin, putative	NA	pool4	0.4120801327292737	0.8667414161798501	-0.04258115072130275	Mf1	Not Reduced	Not applied	0.22733064172528822	0.05167922066723135	0.06987954466942203	0.965060227665289	-1.8126906676630121	1.0	0.10937287129336856	-0.2575215115970495	0.15429815177300504	-0.6693411749671041	Mf1 and Mf2	Not Reduced	Not applied	0.20590983168502727	0.042398858784556265	0.21106152531333322	0.10553076265666661	1.2506518483826976	0.17406992200114188	0.28986092738516134
1082	PBANKA_0606100	PBANKA_0606100_pool2	tRNA delta(2)-isopentenylpyrophosphate transferase, putative	MiaA	pool2	0.418596356071566	1.2248125184433913	-0.3876198063002595	Mf1 and Mf2	Not Reduced	Not applied	0.40310808118591274	0.1624961251173884	0.299073566742837	0.8504632166285815	-1.0384221393927107	1.0	0.3887022735294521	0.03836581126181024	0.22647001560729715	-0.14973839308367667	Mf1 and Mf2	Not Reduced	Not applied	0.09405210217274346	0.008845797923112174	0.683331802070924	0.658334098964538	-0.4079208266003942	0.8040574156795092	0.765229711714769
1083	PBANKA_0710200	PBANKA_0710200_pool7	conserved protein, unknown function	NA	pool7	0.4225726958313405	0.5129350406402325	0.33221035102244845	Mf1 and Mf2	Not Reduced	Not applied	0.04518117240444604	0.002041338339840276	0.0	1.0	-9.352849280860125	1.0	0.0	-0.13153743379122973	0.06965268202524799	-0.33272754960770745	Mf1 and Mf2	Not Reduced	Not applied	0.10059505790823886	0.01011936567556193	0.19101125669262276	0.09550562834631138	1.3075933999781182	0.15921860768429183	0.26554184737536296
1084	PBANKA_0519000	PBANKA_0519000_pool2,pool7	S-antigen, putative	NA	pool2,pool7	0.42547784966639746	0.5024499299172982	0.34850576941549666	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.03848604012545039	0.0014811752845377776	0.0	1.0	-11.055381335141146	1.0	0.0	-0.7083540923796903	0.27252995047872797	-1.6892381352381085	Mf1,Mf1 and Mf2	No Power	Not applied,Not applied	0.4904420214292091	0.24053337638356884	0.14864962912921853	0.07432481456460927	1.4443177000116307	0.12696307364666817	0.2128198479037147
1085	PBANKA_1319700	PBANKA_1319700_pool4,pool7_2	AP2 domain transcription factor, putative	ApiAP2	pool4,pool7_2	0.4279891716305641	1.355084155931165	-0.4991058126700368	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.46354749215030044	0.21487627747883287	0.3558556396585608	0.8220721801707196	-0.9232908793125194	1.0	0.4503178256672163	-0.1894531111973342	0.24294521151939785	-0.6218514339140663	Mf1 and Mf2	Not Reduced	Not applied	0.21619916135836603	0.04674207737206079	0.3808725304838525	0.19043626524192625	0.87628975990014	0.29317780587244696	0.4807166452564413
1086	PBANKA_1018100	PBANKA_1018100_pool5	ABC transporter G family member 2, putative	ABCG2	pool5	0.4297044930197796	0.5776717709479368	0.2817372150916224	Mf1 and Mf2	Not Reduced	Not applied	0.0739836389640786	0.005473578834367129	6.318516598824431e-09	0.9999999968407417	-5.808101615931797	1.0	1.9248359102272472e-08	0.23533406239894114	0.6209013333784789	-0.1502332085805966	Mf1 and Mf2	Not Reduced	Not applied	0.19278363548976887	0.03716553011265207	0.22219357938169582	0.8889032103091521	-1.2207159689725346	1.0	0.30381073847475293
1087	PBANKA_0404100	PBANKA_0404100_pool2,pool7	DNA-(apurinic or apyrimidinic site) lyase, putative	NA	pool2,pool7	0.4334359654064226	0.6214562301421405	0.24541570067070478	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.0940101323678589	0.008837904987822354	4.016553907471021e-06	0.9999979917230463	-4.610523934913742	1.0	9.9537218857764e-06	-0.5871975075694134	-0.18024814335684558	-0.9941468717819811	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2034746821062839	0.04140194625825328	0.0039035756817882294	0.0019517878408941147	2.8858504728499534	0.004523939475083571	0.00791505508160963
1088	PBANKA_0107200	PBANKA_0107200_pool3	conserved Plasmodium protein, unknown function	NA	pool3	0.43475333118310633	0.7649506127430685	0.10455604962314408	Mf1 and Mf2	Not Reduced	Not applied	0.16509864077998113	0.027257561187397243	0.008456100756526252	0.9957719496217369	-2.6332944301006136	1.0	0.015441037784943405	-0.20035286755392342	-0.027689585001759803	-0.373016150106087	Mf1 and Mf2	Not Reduced	Not applied	0.08633164127608181	0.0074531522854220725	0.020301146738957776	0.010150573369478888	2.3207350699288884	0.02088740097646893	0.036010711214054546
1089	PBANKA_0614900	PBANKA_0614900_pool5	conserved Plasmodium protein, unknown function	NA	pool5	0.43930001516702283	0.5535884793341589	0.32501155099988677	Mf1 and Mf2	Not Reduced	Not applied	0.05714423208356803	0.003265463260420686	1.509903313490213e-14	0.9999999999999925	-7.687565291359382	1.0	5.6463150854768745e-14	0.4832949030804103	0.8734259910994805	0.09316381506134008	Mf1 and Mf2	Not Reduced	Not applied	0.1950655440095351	0.038050566459735875	0.013226836626855532	0.9933865816865722	-2.47760262087489	1.0	0.024377199034819465
1090	PBANKA_1304800	PBANKA_1304800_pool7	conserved Plasmodium protein, unknown function	NA	pool7	0.4411674209970113	0.5986405325601196	0.2836943094339029	Mf1 and Mf2	Not Reduced	Not applied	0.0787365557815542	0.006199445216341796	2.1057288579484634e-08	0.9999999894713557	-5.603082540478163	1.0	6.173838834689275e-08	-0.9034700430992538	-0.6976848556207136	-1.109255230577794	Mf1 and Mf2	Not Reduced	Not applied	0.1028925937392701	0.010586885846394485	0.0	0.0	8.780710158679133	0.0	0.0
1091	PBANKA_1108000	PBANKA_1108000_pool1	conserved protein, unknown function	NA	pool1	0.441891200945139	1.0597541761244307	-0.17597177423415267	Mf1 and Mf2	Not Reduced	Not applied	0.30893148758964584	0.0954386640243515	0.15260633271627233	0.9236968336418638	-1.4303857609105348	1.0	0.22003931462583493	-0.7131743876350246	-0.24868965045543018	-1.177659124814619	Mf1 and Mf2	Not Reduced	Not applied	0.23224236858979722	0.05393651776819923	0.00213472178041485	0.001067360890207425	3.0708194717678037	0.002594540019666002	0.004542658805763341
1092	PBANKA_0933600	PBANKA_0933600_pool7	dynein light chain Tctex-type, putative	NA	pool7	0.4427732543979672	0.7918125253516763	0.09373398344425804	Mf1 and Mf2	Not Reduced	Not applied	0.1745196354768546	0.030457103166974205	0.011177595888747005	0.9944112020556265	-2.5370970618185216	1.0	0.01997255688847641	-9.271754860923977	-9.046365131583276	-9.497144590264678	Mf1 and Mf2	Reduced	Not applied	0.11269486467035028	0.012700132523068565	0.0	0.0	82.27309104141771	0.0	0.0
1093	PBANKA_1246600	PBANKA_1246600_pool3	cleft-like protein 1	CP1	pool3	0.44384733050602315	0.652648498175656	0.23504616283639032	Mf1	Not Reduced	Not applied	0.10440058383481642	0.01089948190505053	2.124502803901862e-05	0.9999893774859805	-4.251387436762639	1.0	5.0351119583935974e-05	-0.1673187130136284	0.27248615356002337	-0.6071235795872801	Mf1 and Mf2	Not Reduced	Not applied	0.21990243328682588	0.0483570801654669	0.4467305121933063	0.22336525609665314	0.7608770422080287	0.33588185185631647	0.5477051808266065
1094	PBANKA_0918700	PBANKA_0918700_pool2,pool7	A/G-specific adenine glycosylase, putative	NA	pool2,pool7	0.44707074320426343	0.6097139646189844	0.2844275217895425	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.08132161070736046	0.0066132043680394844	3.850740148969578e-08	0.9999999807462993	-5.497563800267901	1.0	1.1081968769730422e-07	0.40557175054089756	0.9067429473218978	-0.09559944624010264	Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2505855983905001	0.06279314212072501	0.10555578091676443	0.9472221095416178	-1.618495847909323	1.0	0.15789668601121834
1095	PBANKA_0409400	PBANKA_0409400_pool1	kinase-related protein PKRP	PKRP	pool1	0.44967876189108275	0.667414748513981	0.23194277526818455	Mf2	Not Reduced	Not applied	0.1088679933114491	0.011852239967661726	3.619821026812353e-05	0.9999819008948659	-4.130495549822836	1.0	8.419285777446236e-05	-2.870985466375507	-2.00350086401219	-3.7384700687388235	Mf1	Reduced	Not applied	0.43374230118165835	0.1881323838343604	3.6138203540758695e-11	1.8069101770379348e-11	6.61910415136819	7.769713761263119e-11	1.4490141419719e-10
1096	PBANKA_0808100	PBANKA_0808100_pilot,pool2	6-cysteine protein	B9	pilot,pool2	0.4560898873410232	0.7746545995296599	0.1375251751523865	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.15928235609431834	0.02537086896295723	0.004191145359149884	0.9979044273204251	-2.8634049528433114	1.0	0.008004190448896338	-0.15094777895978995	0.35751165888727043	-0.6594072168068503	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.2542297189235302	0.06463274998393716	0.5526822737488524	0.2763411368744262	0.593745607708411	0.40398288122205095	0.6518898803522604
1097	PBANKA_1349800	PBANKA_1349800_pilot,pool3	thrombospondin-related anonymous protein	TRAP	pilot,pool3	0.45619543880319935	0.6266062448660792	0.2857846327403195	Mf1 and Mf2,Mf2	Not Reduced	Not applied,Not applied	0.08520540303143992	0.0072599607057501105	8.599898015937413e-08	0.9999999570005099	-5.354067025947496	1.0	2.3869494715346286e-07	0.11450283747997059	1.0579566526391302	-0.8289509776791891	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.47172690757957986	0.22252627533459346	0.8082136374506841	0.595893181274658	-0.24273119815759941	0.7468093465909029	0.8635751012896455
1098	PBANKA_0702000	PBANKA_0702000_pool3	conserved protein, unknown function	NA	pool3	0.45754139134879035	0.900129175956284	0.01495360674129681	Mf2	Not Reduced	Not applied	0.22129389230374677	0.048970986770942276	0.03868014444637202	0.980659927776814	-2.067573517667499	1.0	0.06356776370199824	-8.789335939215114	-8.496522073984401	-9.082149804445827	Mf1 and Mf2	Reduced	Not applied	0.14640693261535592	0.02143498991783737	0.0	0.0	60.03360484511129	0.0	0.0
1099	PBANKA_1435400	PBANKA_1435400_pool1	conserved Plasmodium protein, unknown function	NA	pool1	0.4577337748428176	0.6556851515126074	0.2597823981730277	Mf1 and Mf2	Not Reduced	Not applied	0.09897568833489495	0.009796186881366261	3.7512433981312654e-06	0.9999981243783009	-4.62470918407787	1.0	9.333272916864443e-06	0.5466562249113183	1.299374729219282	-0.20606227939664556	Mf1 and Mf2	Not Reduced	Not applied	0.3763592521539819	0.14164628668190454	0.14636675524218257	0.9268166223789087	-1.4524851502459193	1.0	0.21027574169009405
1100	PBANKA_0809500	PBANKA_0809500_pool3	apicoplast integral membrane protein, putative	NA	pool3	0.4625202534957826	1.395665995817321	-0.4706254888257559	no data	No Data	applied	0.46657287116076923	0.21769024410320376	0.3215322430473102	0.8392338784763449	-0.9913140735017355	1.0	0.41358781829669455	-0.37449227337276125	0.4908518843607448	-1.2398364311062673	Mf1 and Mf2	Not Reduced	Not applied	0.432672078866753	0.18720512783087773	0.38674591724717944	0.19337295862358972	0.8655337186388933	0.2969656150290842	0.48665202705068894
1101	PBANKA_1106900	PBANKA_1106900_pool1,pool5_2	PIMMS2 protein	PIMMS2	pool1,pool5_2	0.4628873719258978	1.180159224372729	-0.25438448052093343	Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.3586359262234156	0.1286197275781272	0.19681161116683787	0.9015941944165811	-1.290688796296269	1.0	0.2743501142269872	-0.40666797130002025	0.598682698672242	-1.4120186412722826	Mf1 and Mf2	Not Reduced	Not applied	0.5026753349861312	0.2526824924034191	0.41851099791742574	0.20925549895871287	0.8090072120034301	0.3174472107074391	0.5192867805005272
1102	PBANKA_0418500	PBANKA_0418500_pool4	Plasmodium exported protein, unknown function	NA	pool4	0.46294617299524415	0.990910139239453	-0.06501779324896478	Mf1 and Mf2	Not Reduced	Not applied	0.26398198312210447	0.06968648741307906	0.07948129612397481	0.9602593519380126	-1.7537036714399903	1.0	0.12301380279906386	-0.4512105128112421	-0.13342949615355626	-0.7689915294689279	Mf1 and Mf2	Not Reduced	Not applied	0.1588905083288429	0.025246193636998097	0.004514784040730024	0.002257392020365012	2.8397575006645956	0.005184102853398103	0.00906054398300066
1103	PBANKA_0816800	PBANKA_0816800_pool3	glycolipid transfer protein, putative	GLTP	pool3	0.4649447887258745	0.6227342055831131	0.3071553718686359	Mf2	Not Reduced	Not applied	0.07889470842861931	0.006224375018036857	3.787150149037188e-09	0.9999999981064249	-5.893231599259124	1.0	1.1766543622257333e-08	-0.18815910710631922	0.15316144712686097	-0.5294796613394994	Mf1 and Mf2	Not Reduced	Not applied	0.1706602771165901	0.029124930185511325	0.2702286966824623	0.13511434834123115	1.1025360457945022	0.21942211346623652	0.36240039385391326
1104	PBANKA_1314900	PBANKA_1314900_pool4	conserved Plasmodium protein, unknown function	NA	pool4	0.4684885327216384	0.7570944483429556	0.17988261710032122	Mf1 and Mf2	Not Reduced	Not applied	0.14430295781065858	0.02082334363290471	0.0011680790774846184	0.9994159604612577	-3.2465622314987272	1.0	0.0023877753973458073	-0.36340953412050797	0.17143982892861448	-0.8982588971696304	Mf1 and Mf2	Not Reduced	Not applied	0.2674246815245612	0.071515960288513	0.17417100914915662	0.08708550457457831	1.3589229387831623	0.1465527991963551	0.24458473919932242
1105	PBANKA_1202600	PBANKA_1202600_pool1,pool7	E3 ubiquitin-protein ligase, putative	NA	pool1,pool7	0.4693037206780004	0.7421043776992321	0.19650306365676873	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.13640032851061584	0.018605049617803918	0.0005803512122999344	0.99970982439385	-3.4406348269276723	1.0	0.0012182498557354925	-1.6706566782675305	-0.42358927531826884	-2.917724081216792	Mf1 and Mf2,no data	No Power	Not applied,applied	0.6235337014746308	0.388794276874654	0.007376819357403086	0.003688409678701543	2.6793366169567068	0.00806920503393127	0.014087126705484912
1106	PBANKA_1423700	PBANKA_1423700_pool7	GDP-mannose 4,6-dehydratase, putative	GMD	pool7	0.46960579591005	0.7007589589083213	0.23845263291177862	Mf1 and Mf2	Not Reduced	Not applied	0.11557658149913567	0.013357946191026352	4.8413443251460464e-05	0.9999757932783743	-4.063156997886824	1.0	0.00011095117545151215	-0.8445604788732458	-0.6415197425488527	-1.047601215197639	Mf1 and Mf2	Not Reduced	Not applied	0.10152036816219656	0.010306385151787934	0.0	0.0	8.319123483909284	0.0	0.0
1107	PBANKA_0804300	PBANKA_0804300_pool3	DNA mismatch repair protein MSH2	MSH2-2	pool3	0.4704805968456833	1.349563380702601	-0.4086021870112346	Mf1 and Mf2	Not Reduced	Not applied	0.4395413919284589	0.19319663521840716	0.2844439149370843	0.8577780425314578	-1.0703897414108843	1.0	0.3724008907299982	-0.24661583936067982	-0.07052264108417639	-0.42270903763718326	Mf1 and Mf2	Not Reduced	Not applied	0.08804659913825172	0.007752203619811987	0.005094933308902094	0.002547466654451047	2.8009695067658544	0.005786322255192087	0.010116850057644762
1108	PBANKA_1205200	PBANKA_1205200_pool4	transmembrane protein 147, putative	TMEM147	pool4	0.47200183901527176	1.5157174007056886	-0.571713722675145	Mf1 and Mf2	Not Reduced	Not applied	0.5218577808452084	0.27233554342868554	0.36574914794574065	0.8171254260271297	-0.9044645042003796	1.0	0.4600409725923767	-1.204637648013746	-0.8793259264173698	-1.529949369610122	Mf1 and Mf2	Not Reduced	Not applied	0.16265586079818806	0.026456929051999527	1.3011813848606835e-13	6.505906924303417e-14	7.406051291987416	3.144521680079985e-13	5.943491527184147e-13
1109	PBANKA_0929800	PBANKA_0929800_pool1	insulinase, putative	NA	pool1	0.47423825255975643	0.8967651578522259	0.05171134726728699	Mf2	Not Reduced	Not applied	0.21126345264623472	0.044632246424007864	0.02478278244486476	0.9876086087775676	-2.244771855328327	1.0	0.04205665118700554	0.0011098891873470114	0.47133628693750473	-0.46911650856281073	Mf1 and Mf2	Not Reduced	Not applied	0.23511319887507887	0.05527821628527239	0.9962334732292351	0.5018832633853825	-0.00472065878333237	0.6500144456468451	0.9967958016873932
1110	PBANKA_1402400	PBANKA_1402400_pool7	conserved protein, unknown function	NA	pool7	0.47665819308936364	0.5884510094618723	0.364865376716855	Mf1 and Mf2	Not Reduced	Not applied	0.05589640818625433	0.0031244084481243605	0.0	1.0	-8.527528128481432	1.0	0.0	-9.013038592259965	-8.671690066666663	-9.354387117853268	Mf1 and Mf2	Reduced	Not applied	0.17067426279665132	0.0291297039811804	0.0	0.0	52.808422573932475	0.0	0.0
1111	PBANKA_0405600	PBANKA_0405600_pool4	microtubule-associated protein RP/EB family, putative	EB1	pool4	0.48009946071099957	0.9506699299860938	0.009528991435905354	Mf1 and Mf2	Not Reduced	Not applied	0.2352852346375471	0.055359141638445596	0.04130057664874354	0.9793497116756282	-2.0404997425808915	1.0	0.06751887465219984	-8.298752516328582	-7.708572711991174	-8.88893232066599	Mf1 and Mf2	Reduced	Not applied	0.2950899021687043	0.08707805036193547	0.0	0.0	28.12279395309212	0.0	0.0
1112	PBANKA_1040300	PBANKA_1040300_pool6	fam-b protein	NA	pool6	0.4894238306620713	0.7622167120579301	0.2166309492662125	Mf1 and Mf2	Not Reduced	Not applied	0.1363964406979294	0.018603989035063766	0.0003329115285277684	0.9998335442357361	-3.588244884967157	1.0	0.0007132186949076891	0.5263239644588875	0.7071150045651677	0.3455329243526073	Mf1 and Mf2	Not Reduced	Not applied	0.09039552005314011	0.008171350045677657	5.798896918207674e-09	0.9999999971005515	-5.8224562915228715	1.0	2.0255530691890672e-08
1113	PBANKA_1034600	PBANKA_1034600_pool2	conserved Plasmodium protein, unknown function	NA	pool2	0.49338927633788693	0.9208649713076084	0.0659135813681655	Mf1 and Mf2	Not Reduced	Not applied	0.21373784748486072	0.045683867447461585	0.020977723365549927	0.989511138317225	-2.3083851650224663	1.0	0.03604013271467931	0.05574124209538664	0.9723382623069149	-0.8608557781161416	Mf1 and Mf2	Not Reduced	Not applied	0.4582985101057641	0.21003752436516315	0.9031948281704854	0.5484025859147573	-0.12162649641283564	0.7021129616382982	0.9283177227584937
1114	PBANKA_1135500	PBANKA_1135500_pool3	high mobility group protein B4, putative	HMGB4	pool3	0.5219940789928895	1.3919224247109228	-0.3479342667251437	Mf1 and Mf2	Not Reduced	Not applied	0.4349641728590166	0.1891938316709285	0.23010624156899673	0.8849468792155016	-1.2000852290013357	1.0	0.31003527046351337	-4.197931309147013	-3.8028002058848847	-4.593062412409142	Mf1 and Mf2	Reduced	Not applied	0.19756555163106435	0.039032147191286753	0.0	0.0	21.24829594273736	0.0	0.0
1115	PBANKA_0315800	PBANKA_0315800_pool4	ribosome associated membrane protein RAMP4, putative	NA	pool4	0.5255817200817398	0.940740383474528	0.11042305668895153	Mf1 and Mf2	Not Reduced	Not applied	0.20757933169639411	0.043089178947521616	0.011342824599550605	0.9943285877002247	-2.5319559311928823	1.0	0.020238839892626724	-0.19532551174973042	0.1324315837195865	-0.5230826072190473	Mf1 and Mf2	Not Reduced	Not applied	0.16387854773465846	0.026856178407620734	0.2333036391435368	0.1166518195717684	1.1918918885343606	0.1916532529723257	0.31726241876989136
1116	PBANKA_1208000	PBANKA_1208000_pool2,pool7	tubulin--tyrosine ligase, putative	NA	pool2,pool7	0.5328766452052359	0.6101950747338267	0.45555821567664506	no data,Mf1 and Mf2	Not Reduced	applied,Not applied	0.03865921476429542	0.0014945348861919174	0.0	1.0	-13.783949013299308	1.0	0.0	-0.6137234829951956	0.8846434332467095	-2.1120903992371005	no data,Mf1 and Mf2	No Power	applied,Not applied	0.7491834581209526	0.561275853922069	0.4126781062569551	0.20633905312847756	0.8191898477503657	0.3144326255240147	0.5140955029994236
1117	PBANKA_0703500	PBANKA_0703500_pool3	conserved Plasmodium protein, unknown function	NA	pool3	0.5335892313713818	0.6640191555336936	0.40315930720906995	Mf1 and Mf2	Not Reduced	Not applied	0.06521496208115593	0.004252991279246606	2.220446049250313e-16	0.9999999999999999	-8.18200631179335	1.0	8.860501966497256e-16	-0.09831427521192405	0.09464330950690979	-0.2912718599307579	Mf1 and Mf2	Not Reduced	Not applied	0.09647879235941692	0.009308157375131484	0.308191226770018	0.154095613385009	1.0190247287265923	0.24478628011605888	0.40411615119054933
1118	PBANKA_1412300	PBANKA_1412300_pool4,pool7_2	ankyrin-repeat protein, putative	NA	pool4,pool7_2	0.5388380235808188	1.9675036880356962	-0.8898276408740586	Mf1,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.7143328322274387	0.5102713951980741	0.4506550103268139	0.7746724948365931	-0.7543234739758629	1.0	0.5448868421086065	0.29792749956540865	0.6937182525228229	-0.09786325339200563	Mf1 and Mf2	Not Reduced	Not applied	0.19789537647870714	0.039162580031649234	0.13220075629889072	0.9338996218505546	-1.5054798392294153	1.0	0.1919142527412302
1119	PBANKA_0824200	PBANKA_0824200_pilot,pool4	perforin-like protein 3	PLP3	pilot,pool4	0.5419225293222422	1.1944236155496029	-0.11057855690511853	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.32625054311368035	0.10643941688197141	0.0967009032052284	0.9516495483973858	-1.6610624587785345	1.0	0.1457254228153717	0.007891939811407555	0.29186789236253785	-0.2760840127397227	Mf1 and Mf2,Mf1 and Mf2	Not Reduced	Not applied,Not applied	0.14198797627556514	0.020160585406830453	0.9556750055995209	0.5221624972002396	-0.05558174726070581	0.6726618119924573	0.9673106590767878
1120	PBANKA_0502000	PBANKA_0502000_pool7	conserved Plasmodium protein, unknown function	NA	pool7	0.5422902307748376	0.6158460730599759	0.46873438848969945	Mf1 and Mf2	Not Reduced	Not applied	0.036777921142569094	0.0013526154835690307	0.0	1.0	-14.74499411406798	1.0	0.0	0.19972605073740804	0.4249571315254642	-0.025505030050648136	Mf1 and Mf2	Not Reduced	Not applied	0.11261554039402809	0.01268225993823897	0.07614237862946505	0.9619288106852675	-1.773521221303835	1.0	0.1185387592396291
1121	PBANKA_1447900	PBANKA_1447900_pool6	conserved Plasmodium protein, unknown function	NA	pool6	0.5471985677270537	0.8427644990088352	0.25163263644527206	Mf1 and Mf2	Not Reduced	Not applied	0.1477829656408908	0.021839804933616713	0.00021330238727257367	0.9998933488063637	-3.70271746377545	1.0	0.00046047275482930493	-10.153388354209348	-9.66312795642152	-10.643648751997176	Mf1 and Mf2	Reduced	Not applied	0.24513019889391416	0.06008881440976991	0.0	0.0	41.42038965424845	0.0	0.0
